TransactionID,CustomerID,DateKey,ProductKey,BranchKey,ChannelKey,TransactionTypeKey,OfferKey,CurrencyKey,CurrencyRateKey,CustomerProfileKey,TransactionValueBandKey,AmountOriginal,AmountUSD,CreditCardFeesOriginal,CreditCardFeesUSD,InsuranceFeesOriginal,InsuranceFeesUSD,LatePaymentAmountOriginal,LatePaymentAmountUSD,TotalFeesOriginal,TotalFeesUSD,FeeRate,HasFeeFriction,HasLatePayment,CustomerScore,MonthlyIncome,FeeBurdenZScore,HighFeeBurdenFlag
15478,8769,20230427,P020,B004,CH003,TT003,O004,CUR002,20230427-USD,CP011,TV002,2487.763290252594,2487.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,456,4530.15,-0.6403,False
15479,3311,20231126,P018,B007,CH002,TT003,O001,CUR001,20231124-EUR,CP005,TV004,12617.04916157951,13772.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,830,9038.22,-0.6253,False
15480,7773,20231105,P023,B001,CH001,TT004,O007,CUR001,20231103-EUR,CP001,TV002,3073.400193468278,3289.15,0.0,0.0,0.0,0.0,97.04,103.85,97.04,103.85,0.031574,True,True,501,7574.82,1.2894,False
15481,7905,20240411,P011,B005,CH004,TT001,O006,CUR001,20240411-EUR,CP012,TV003,5268.951847754639,5653.06,0.0,0.0,19.51,20.93,0.0,0.0,19.51,20.93,0.003702,True,False,517,6466.76,-0.2517,False
15482,4642,20230907,P012,B003,CH001,TT003,O006,CUR002,20230907-USD,CP012,TV001,449.4863388599276,449.49,0.0,0.0,90.04,90.04,0.0,0.0,90.04,90.04,0.200316,True,False,407,6148.33,1.0314,False
15483,7338,20230203,P022,B002,CH002,TT003,O007,CUR001,20230203-EUR,CP001,TV001,635.6837756585493,695.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,537,9116.21,-0.6253,False
15484,3609,20240416,P007,B004,CH004,TT004,O001,CUR001,20240416-EUR,CP001,TV002,4057.709338330637,4316.19,6.3,6.7,0.0,0.0,56.34,59.93,62.64,66.63,0.015437,True,True,496,7619.54,0.6031,False
15485,7240,20240229,P009,B004,CH002,TT003,O003,CUR001,20240229-EUR,CP013,TV003,8588.461408435982,9297.87,44.39,48.06,0.0,0.0,0.0,0.0,44.39,48.06,0.005169,True,False,623,4488.91,0.252,False
15486,8806,20230706,P014,B006,CH002,TT001,O006,CUR002,20230706-USD,CP015,TV004,11880.94915876891,11880.95,0.0,0.0,9.51,9.51,0.0,0.0,9.51,9.51,0.0008,True,False,720,3048.59,-0.4637,False
15487,1757,20250214,P013,B001,CH004,TT002,O002,CUR002,20250214-USD,CP007,TV004,11544.11687787633,11544.12,0.0,0.0,65.84,65.84,0.0,0.0,65.84,65.84,0.005703,True,False,655,2426.86,0.6017,False
15488,6086,20240317,P006,B007,CH001,TT006,O003,CUR001,20240315-EUR,CP011,TV002,2687.986437208455,2927.75,15.58,16.97,0.0,0.0,0.0,0.0,15.58,16.97,0.005796,True,False,494,4456.91,-0.3252,False
15489,7220,20230504,P004,B005,CH001,TT002,O007,CUR001,20230504-EUR,CP001,TV002,2006.237123814732,2221.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,542,8532.27,-0.6253,False
15490,6602,20230217,P002,B002,CH003,TT003,O004,CUR001,20230217-EUR,CP012,TV003,5768.687152985357,6129.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,352,6262.27,-0.6403,False
15491,7121,20240427,P016,B002,CH003,TT001,O004,CUR001,20240426-EUR,CP013,TV004,14015.03311455139,15015.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,601,5408.51,-0.6403,False
15492,9956,20250221,P015,B003,CH002,TT001,O007,CUR001,20250221-EUR,CP004,TV002,1666.443192105397,1743.93,0.0,0.0,74.46,77.92,0.0,0.0,74.46,77.92,0.044681,True,False,770,8986.9,0.8113,False
15493,3725,20240312,P008,B003,CH003,TT003,O001,CUR001,20240312-EUR,CP003,TV002,3699.342446829838,4038.2,29.89,32.63,0.0,0.0,0.0,0.0,29.89,32.63,0.00808,True,False,697,8158.53,-0.0237,False
15494,4368,20240315,P024,B006,CH003,TT003,O004,CUR001,20240315-EUR,CP011,TV002,4172.834190723696,4545.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,309,4571.78,-0.6403,False
15495,4497,20230402,P021,B006,CH001,TT003,O005,CUR001,20230331-EUR,CP007,TV002,2456.596237419333,2671.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,643,2956.77,-0.6196,False
15496,9174,20250125,P004,B007,CH004,TT004,O002,CUR001,20250124-EUR,CP006,TV003,6569.898467397307,6880.0,0.0,0.0,0.0,0.0,96.21,100.75,96.21,100.75,0.014644,True,True,467,2610.02,1.2492,False
15497,6642,20250126,P009,B001,CH002,TT001,O001,CUR001,20250124-EUR,CP001,TV002,1150.631793454558,1204.94,39.46,41.32,0.0,0.0,0.0,0.0,39.46,41.32,0.034292,True,False,463,9665.09,0.1365,False
15498,9774,20230605,P003,B007,CH004,TT006,O002,CUR001,20230605-EUR,CP008,TV003,6060.937025405293,6479.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,710,2050.45,-0.6196,False
15499,5766,20250411,P004,B004,CH001,TT004,O004,CUR001,20250411-EUR,CP015,TV002,3042.867181178757,3452.44,0.0,0.0,0.0,0.0,184.31,209.12,184.31,209.12,0.060572,True,True,718,3475.6,3.2423,True
15500,5633,20230405,P013,B002,CH002,TT004,O006,CUR001,20230405-EUR,CP012,TV003,8609.05216425674,9418.3,0.0,0.0,67.72,74.09,30.69,33.57,98.41,107.66,0.011431,True,True,532,6037.77,1.3586,False
15501,2821,20241228,P013,B006,CH004,TT001,O006,CUR001,20241227-EUR,CP011,TV002,3648.685272157628,3807.4,0.0,0.0,6.1,6.37,0.0,0.0,6.1,6.37,0.001673,True,False,550,4547.37,-0.522,False
15502,2185,20240803,P010,B004,CH004,TT003,O003,CUR001,20240802-EUR,CP011,TV003,6770.677189396099,7336.03,21.89,23.72,0.0,0.0,0.0,0.0,21.89,23.72,0.003233,True,False,496,5830.98,-0.1999,False
15503,2637,20240515,P017,B008,CH001,TT002,O001,CUR001,20240515-EUR,CP002,TV004,10465.72581439225,11336.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,667,8573.92,-0.6253,False
15504,8236,20240122,P015,B007,CH002,TT001,O006,CUR001,20240122-EUR,CP011,TV003,5213.872667644073,5677.91,0.0,0.0,88.9,96.81,0.0,0.0,88.9,96.81,0.01705,True,False,381,4328.04,1.1571,False
15505,9380,20230410,P019,B005,CH004,TT002,O004,CUR001,20230406-EUR,CP014,TV004,14441.2599086757,15762.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,668,6580.39,-0.6403,False
15506,2746,20230715,P005,B007,CH002,TT005,O007,CUR001,20230714-EUR,CP001,TV001,11.60328219651165,13.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,306,7243.27,-0.6253,False
15507,6797,20240512,P001,B003,CH001,TT001,O007,CUR001,20240510-EUR,CP004,TV003,5259.944052324997,5669.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,770,8528.9,-0.6253,False
15508,9089,20230202,P010,B007,CH002,TT006,O003,CUR001,20230202-EUR,CP013,TV003,8889.343660454546,9767.61,11.95,13.13,0.0,0.0,0.0,0.0,11.95,13.13,0.001344,True,False,665,5348.24,-0.3965,False
15509,3620,20231123,P010,B001,CH003,TT001,O001,CUR001,20231123-EUR,CP001,TV003,8388.688347897405,9143.67,25.6,27.9,0.0,0.0,0.0,0.0,25.6,27.9,0.003051,True,False,454,7103.33,-0.1109,False
15510,8597,20231018,P005,B007,CH004,TT005,O002,CUR001,20231018-EUR,CP006,TV002,4407.009236024966,4656.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,562,2515.28,-0.6196,False
15511,9002,20240513,P018,B001,CH003,TT004,O001,CUR001,20240513-EUR,CP001,TV004,13348.18769152708,14409.37,0.0,0.0,0.0,0.0,123.68,133.51,123.68,133.51,0.009265,True,True,416,8833.25,1.8362,False
15512,7107,20230423,P017,B001,CH002,TT005,O001,CUR002,20230423-USD,CP005,TV002,1621.482586540524,1621.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,844,9827.84,-0.6253,False
15513,3793,20241218,P005,B008,CH003,TT005,O004,CUR001,20241218-EUR,CP017,TV002,4241.56109196355,4451.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,764,5772.1,-0.6403,False
15514,3500,20241026,P025,B004,CH004,TT001,O004,CUR001,20241025-EUR,CP011,TV003,4894.931175078887,5298.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,481,4261.09,-0.6403,False
15515,9361,20240421,P022,B002,CH003,TT005,O004,CUR001,20240419-EUR,CP012,TV003,4945.988991069353,5268.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,314,6920.69,-0.6403,False
15516,5925,20250225,P020,B007,CH004,TT006,O002,CUR001,20250225-EUR,CP007,TV004,10124.19010248155,10627.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,631,2579.03,-0.6196,False
15517,2080,20250402,P022,B006,CH003,TT001,O007,CUR001,20250402-EUR,CP005,TV001,840.4088578876108,907.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,804,8551.57,-0.6253,False
15518,5864,20230617,P015,B002,CH002,TT002,O002,CUR001,20230616-EUR,CP007,TV002,1413.136079067597,1549.65,0.0,0.0,96.04,105.32,0.0,0.0,96.04,105.32,0.067964,True,False,584,2696.82,1.334,False
15519,5453,20230102,P010,B003,CH001,TT002,O002,CUR002,20230102-USD,CP007,TV003,9023.464704623411,9023.46,22.93,22.93,0.0,0.0,0.0,0.0,22.93,22.93,0.002541,True,False,620,1460.04,-0.1943,False
15520,3248,20240321,P006,B007,CH001,TT005,O003,CUR001,20240321-EUR,CP012,TV003,8615.144766698282,9396.54,6.51,7.1,0.0,0.0,0.0,0.0,6.51,7.1,0.000756,True,False,469,6004.68,-0.5084,False
15521,2325,20230422,P021,B004,CH003,TT001,O007,CUR001,20230421-EUR,CP004,TV002,1576.656977839221,1730.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,761,8246.23,-0.6253,False
15522,4873,20240629,P001,B005,CH001,TT006,O007,CUR001,20240628-EUR,CP001,TV003,7264.761957483972,7776.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,534,7236.36,-0.6253,False
15523,2688,20250323,P013,B005,CH003,TT002,O007,CUR001,20250321-EUR,CP001,TV002,1631.466174438249,1766.39,0.0,0.0,46.58,50.43,0.0,0.0,46.58,50.43,0.02855,True,False,384,9542.89,0.3045,False
15524,3985,20250505,P024,B002,CH003,TT003,O007,CUR001,20250505-EUR,CP003,TV002,1472.461323460085,1670.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,679,8066.96,-0.6253,False
15525,3076,20240903,P001,B003,CH001,TT001,O007,CUR001,20240903-EUR,CP002,TV003,5025.609218126494,5545.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,601,7240.82,-0.6253,False
15526,2461,20240907,P004,B004,CH002,TT001,O002,CUR001,20240906-EUR,CP006,TV002,1337.332858480882,1484.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,403,2934.47,-0.6196,False
15527,1072,20240129,P017,B005,CH001,TT002,O004,CUR001,20240129-EUR,CP011,TV004,14737.12739979388,15949.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,398,4137.12,-0.6403,False
15528,7030,20240421,P014,B008,CH003,TT002,O002,CUR001,20240419-EUR,CP006,TV002,2773.14235387615,2954.23,0.0,0.0,5.11,5.44,0.0,0.0,5.11,5.44,0.001841,True,False,536,2659.25,-0.5187,False
15529,5611,20231225,P012,B002,CH001,TT006,O006,CUR001,20231222-EUR,CP011,TV002,3055.367278112667,3367.93,0.0,0.0,20.9,23.04,0.0,0.0,20.9,23.04,0.006841,True,False,466,4029.85,-0.2125,False
15530,3796,20230421,P019,B002,CH004,TT006,O004,CUR001,20230421-EUR,CP017,TV003,7079.274518560136,7771.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,748,3460.04,-0.6403,False
15531,8717,20240406,P002,B002,CH003,TT002,O002,CUR001,20240405-EUR,CP006,TV003,6072.392147412467,6583.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,445,2567.48,-0.6196,False
15532,5516,20231015,P001,B008,CH004,TT003,O007,CUR001,20231013-EUR,CP005,TV001,946.4394915811936,996.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,830,9147.52,-0.6253,False
15533,3493,20240415,P021,B004,CH003,TT003,O007,CUR001,20240415-EUR,CP001,TV002,3330.913949654656,3549.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,471,7133.61,-0.6253,False
15534,5231,20230612,P006,B001,CH002,TT005,O002,CUR002,20230612-USD,CP006,TV001,980.789479353901,980.79,38.2,38.2,0.0,0.0,0.0,0.0,38.2,38.2,0.038948,True,False,519,2725.49,0.089,False
15535,4576,20230814,P017,B005,CH001,TT005,O002,CUR002,20230814-USD,CP007,TV002,1424.81868890902,1424.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,635,1469.31,-0.6196,False
15536,9100,20230901,P023,B005,CH003,TT002,O007,CUR001,20230901-EUR,CP001,TV001,211.2644332219787,229.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,440,7890.64,-0.6253,False
15537,6728,20250121,P014,B007,CH003,TT002,O006,CUR001,20250121-EUR,CP017,TV003,6767.860464289278,7009.47,0.0,0.0,33.36,34.55,0.0,0.0,33.36,34.55,0.004929,True,False,780,3382.19,0.0012,False
15538,1032,20240220,P012,B003,CH002,TT002,O007,CUR002,20240220-USD,CP003,TV003,5420.171264924747,5420.17,0.0,0.0,9.71,9.71,0.0,0.0,9.71,9.71,0.001791,True,False,730,9013.49,-0.4463,False
15539,5373,20250203,P011,B005,CH004,TT001,O007,CUR001,20250203-EUR,CP001,TV002,3824.84925038322,3929.65,0.0,0.0,63.82,65.57,0.0,0.0,63.82,65.57,0.016686,True,False,472,9965.86,0.5836,False
15540,4598,20250318,P009,B008,CH003,TT003,O003,CUR001,20250318-EUR,CP012,TV003,5160.451937484527,5634.18,24.91,27.2,0.0,0.0,0.0,0.0,24.91,27.2,0.004828,True,False,328,6763.28,-0.1353,False
15541,3392,20250408,P016,B005,CH002,TT004,O001,CUR001,20250408-EUR,CP001,TV003,7484.924538487227,8195.99,0.0,0.0,0.0,0.0,23.32,25.54,23.32,25.54,0.003116,True,True,400,8117.52,-0.1544,False
15542,7705,20240507,P008,B005,CH004,TT005,O001,CUR001,20240507-EUR,CP002,TV002,4640.32207716337,4995.77,34.16,36.78,0.0,0.0,0.0,0.0,34.16,36.78,0.007362,True,False,612,8847.8,0.0528,False
15543,7790,20231001,P005,B005,CH001,TT005,O004,CUR001,20230929-EUR,CP011,TV002,1351.213128850365,1431.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,571,5026.88,-0.6403,False
15544,3677,20231215,P001,B004,CH001,TT004,O004,CUR001,20231215-EUR,CP011,TV003,6995.141604509116,7656.88,0.0,0.0,0.0,0.0,106.52,116.6,106.52,116.6,0.015228,True,True,367,3896.21,1.5245,False
15545,2401,20241019,P015,B007,CH002,TT002,O002,CUR001,20241018-EUR,CP006,TV003,7703.200797226413,8355.66,0.0,0.0,96.68,104.87,0.0,0.0,96.68,104.87,0.012551,True,False,528,2251.86,1.3256,False
15546,1817,20240125,P018,B008,CH003,TT005,O001,CUR002,20240125-USD,CP002,TV002,1909.631924846126,1909.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,588,8505.85,-0.6253,False
15547,7203,20240329,P025,B002,CH002,TT003,O004,CUR001,20240328-EUR,CP020,TV002,1277.976735196286,1381.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,826,6879.84,-0.6403,False
15548,5562,20240107,P001,B005,CH003,TT004,O004,CUR001,20240105-EUR,CP011,TV003,5964.001272055268,6513.29,0.0,0.0,0.0,0.0,157.94,172.49,157.94,172.49,0.026483,True,True,339,5155.21,2.5622,True
15549,5723,20230519,P023,B001,CH001,TT003,O007,CUR001,20230519-EUR,CP002,TV002,3873.904544915509,4186.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,668,7862.12,-0.6253,False
15550,3438,20250520,P024,B005,CH004,TT001,O007,CUR001,20250520-EUR,CP003,TV002,3621.403792350703,4070.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,722,9751.45,-0.6253,False
15551,7828,20230901,P005,B006,CH001,TT002,O002,CUR001,20230901-EUR,CP006,TV003,6165.61609812436,6685.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,526,1774.29,-0.6196,False
15552,2210,20231208,P025,B002,CH001,TT005,O007,CUR001,20231208-EUR,CP001,TV002,2985.87464665461,3217.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,383,7565.64,-0.6253,False
15553,7641,20250108,P022,B006,CH002,TT003,O005,CUR001,20250108-EUR,CP007,TV002,1443.954541671739,1485.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,625,2703.05,-0.6196,False
15554,1599,20240422,P021,B001,CH001,TT004,O007,CUR001,20240422-EUR,CP004,TV002,1787.253010578323,1900.21,0.0,0.0,0.0,0.0,46.1,49.01,46.1,49.01,0.025792,True,True,773,8230.89,0.2783,False
15555,6480,20230220,P006,B001,CH004,TT002,O003,CUR002,20230220-USD,CP011,TV002,4989.71952602248,4989.72,16.74,16.74,0.0,0.0,0.0,0.0,16.74,16.74,0.003355,True,False,578,5610.91,-0.3295,False
15556,2846,20240902,P020,B006,CH002,TT005,O001,CUR001,20240902-EUR,CP001,TV002,3676.954819744644,4067.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,442,9031.1,-0.6253,False
15557,7592,20240804,P015,B001,CH003,TT005,O006,CUR001,20240802-EUR,CP013,TV004,10596.90646013629,11481.75,0.0,0.0,74.72,80.96,0.0,0.0,74.72,80.96,0.007051,True,False,602,3420.59,0.8628,False
15558,8861,20241105,P010,B006,CH001,TT002,O003,CUR001,20241105-EUR,CP014,TV003,7308.657903393466,7964.24,10.05,10.95,0.0,0.0,0.0,0.0,10.05,10.95,0.001375,True,False,601,6227.19,-0.437,False
15559,2887,20230717,P021,B001,CH003,TT002,O005,CUR001,20230717-EUR,CP006,TV003,4888.431728592411,5489.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,378,1943.79,-0.6196,False
15560,1679,20231023,P007,B005,CH003,TT002,O001,CUR001,20231023-EUR,CP002,TV002,4067.47106543686,4310.3,39.68,42.05,0.0,0.0,0.0,0.0,39.68,42.05,0.009756,True,False,636,8435.91,0.15,False
15561,4252,20231010,P010,B006,CH002,TT001,O003,CUR002,20231010-USD,CP015,TV003,8518.476280735556,8518.48,33.13,33.13,0.0,0.0,0.0,0.0,33.13,33.13,0.003889,True,False,685,3582.81,-0.0252,False
15562,2835,20250209,P016,B006,CH002,TT003,O004,CUR001,20250207-EUR,CP012,TV004,11612.19930505488,12049.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,509,6145.01,-0.6403,False
15563,3177,20230913,P016,B008,CH002,TT006,O004,CUR002,20230913-USD,CP012,TV004,12398.30359895143,12398.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,507,6830.4,-0.6403,False
15564,9142,20240424,P022,B007,CH004,TT001,O004,CUR001,20240424-EUR,CP012,TV002,3434.082062992952,3669.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,559,6874.23,-0.6403,False
15565,1148,20241212,P007,B005,CH001,TT005,O003,CUR001,20241212-EUR,CP014,TV002,3420.380064996691,3588.32,5.24,5.5,0.0,0.0,0.0,0.0,5.24,5.5,0.001533,True,False,629,6366.53,-0.5382,False
15566,2495,20241130,P017,B001,CH001,TT003,O001,CUR002,20241130-USD,CP002,TV002,3645.694810862843,3645.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,613,8815.65,-0.6253,False
15567,2744,20250325,P019,B005,CH001,TT004,O001,CUR002,20250325-USD,CP001,TV002,4068.271127305533,4068.27,0.0,0.0,0.0,0.0,2.04,2.04,2.04,2.04,0.000501,True,True,399,8091.32,-0.5877,False
15568,2646,20230429,P009,B007,CH003,TT005,O003,CUR001,20230428-EUR,CP012,TV003,5550.089612110171,6094.55,47.57,52.24,0.0,0.0,0.0,0.0,47.57,52.24,0.008572,True,False,519,6661.32,0.3296,False
15569,3995,20240621,P020,B004,CH004,TT001,O004,CUR001,20240621-EUR,CP011,TV004,13108.56735652368,14010.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,559,3218.0,-0.6403,False
15570,7643,20240928,P001,B004,CH004,TT006,O007,CUR001,20240927-EUR,CP001,TV002,3506.195284854922,3912.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,450,9455.12,-0.6253,False
15571,8378,20230412,P017,B007,CH004,TT004,O004,CUR001,20230412-EUR,CP011,TV003,8928.770411067391,9752.0,0.0,0.0,0.0,0.0,13.35,14.58,13.35,14.58,0.001495,True,True,548,5159.56,-0.3696,False
15572,9849,20230506,P024,B006,CH002,TT005,O005,CUR001,20230505-EUR,CP006,TV002,3661.57266614625,4032.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,413,1274.61,-0.6196,False
15573,4667,20240702,P025,B002,CH001,TT006,O004,CUR002,20240702-USD,CP019,TV002,4266.83923177062,4266.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,818,5030.97,-0.6403,False
15574,1576,20240214,P011,B008,CH004,TT002,O006,CUR001,20240214-EUR,CP011,TV003,8056.211656045964,8630.62,0.0,0.0,19.06,20.42,0.0,0.0,19.06,20.42,0.002366,True,False,539,3110.97,-0.2611,False
15575,5779,20240921,P012,B008,CH001,TT006,O006,CUR001,20240920-EUR,CP017,TV003,7818.325720126589,8729.94,0.0,0.0,38.61,43.11,0.0,0.0,38.61,43.11,0.004938,True,False,777,5725.53,0.1601,False
15576,9187,20230828,P009,B006,CH003,TT005,O001,CUR001,20230828-EUR,CP001,TV004,9660.050599941253,10440.58,40.18,43.43,0.0,0.0,0.0,0.0,40.18,43.43,0.00416,True,False,542,8722.7,0.1754,False
15577,3972,20240930,P024,B004,CH004,TT006,O004,CUR001,20240930-EUR,CP011,TV002,4302.468967958574,4817.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,414,4164.89,-0.6403,False
15578,8756,20250103,P011,B001,CH003,TT001,O007,CUR001,20250103-EUR,CP001,TV003,9109.718931524189,9382.1,0.0,0.0,30.48,31.39,0.0,0.0,30.48,31.39,0.003346,True,False,520,7666.04,-0.0466,False
15579,4948,20240130,P009,B006,CH002,TT005,O001,CUR002,20240130-USD,CP001,TV003,8139.108960279785,8139.11,21.57,21.57,0.0,0.0,0.0,0.0,21.57,21.57,0.00265,True,False,358,7203.41,-0.2276,False
15580,7544,20230504,P011,B004,CH002,TT005,O002,CUR002,20230504-USD,CP008,TV004,12415.10297489979,12415.1,0.0,0.0,50.71,50.71,0.0,0.0,50.71,50.71,0.004085,True,False,686,1133.7,0.321,False
15581,3045,20240308,P017,B003,CH001,TT006,O001,CUR002,20240308-USD,CP001,TV003,7542.542486221225,7542.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,413,9172.21,-0.6253,False
15582,2627,20230818,P001,B001,CH002,TT006,O004,CUR001,20230818-EUR,CP014,TV003,5503.971682068031,5981.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,615,6760.9,-0.6403,False
15583,2488,20230527,P012,B002,CH004,TT001,O006,CUR001,20230526-EUR,CP017,TV004,10101.96365635644,10860.62,0.0,0.0,13.54,14.56,0.0,0.0,13.54,14.56,0.001341,True,False,781,3036.87,-0.3699,False
15584,4563,20231002,P018,B003,CH003,TT004,O004,CUR002,20231002-USD,CP011,TV003,6626.689785583629,6626.69,0.0,0.0,0.0,0.0,141.33,141.33,141.33,141.33,0.021327,True,True,484,5700.9,1.9837,False
15585,2802,20231228,P004,B006,CH003,TT004,O002,CUR001,20231228-EUR,CP008,TV003,7446.858628084066,8276.44,0.0,0.0,0.0,0.0,97.31,108.15,97.31,108.15,0.013067,True,True,726,1037.28,1.3864,False
15586,4591,20231102,P013,B006,CH004,TT003,O007,CUR001,20231102-EUR,CP001,TV003,4753.435058076859,5067.64,0.0,0.0,10.64,11.34,0.0,0.0,10.64,11.34,0.002238,True,False,431,7096.28,-0.4163,False
15587,4520,20240917,P021,B005,CH004,TT005,O007,CUR001,20240917-EUR,CP005,TV002,1216.229499543104,1354.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,822,8698.02,-0.6253,False
15588,6896,20230320,P002,B002,CH002,TT004,O002,CUR002,20230320-USD,CP006,TV003,5282.409815771334,5282.41,0.0,0.0,0.0,0.0,14.47,14.47,14.47,14.47,0.002739,True,True,505,2796.51,-0.3512,False
15589,8643,20240323,P019,B006,CH001,TT003,O004,CUR001,20240322-EUR,CP011,TV002,1216.830860510039,1316.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,303,3590.16,-0.6403,False
15590,8041,20230611,P025,B005,CH004,TT001,O007,CUR001,20230609-EUR,CP005,TV001,636.0578804064278,685.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,807,7540.88,-0.6253,False
15591,4311,20230730,P019,B002,CH001,TT005,O001,CUR001,20230728-EUR,CP003,TV004,14460.52549088932,15921.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,672,9416.68,-0.6253,False
15592,3305,20240330,P015,B003,CH004,TT001,O002,CUR001,20240328-EUR,CP006,TV002,3506.008342795472,3790.35,0.0,0.0,5.26,5.69,0.0,0.0,5.26,5.69,0.001501,True,False,567,1980.31,-0.514,False
15593,8875,20250324,P019,B002,CH003,TT003,O001,CUR001,20250324-EUR,CP003,TV001,508.2954923707184,550.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,726,7397.75,-0.6253,False
15594,2967,20230627,P007,B005,CH001,TT004,O001,CUR001,20230627-EUR,CP003,TV003,4647.765638614107,5089.77,26.08,28.56,0.0,0.0,87.96,96.32,114.04,124.88,0.024535,True,True,731,7744.49,1.6771,False
15595,9009,20250106,P016,B002,CH002,TT003,O004,CUR001,20250106-EUR,CP011,TV004,12925.3282768152,13475.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,564,3685.31,-0.6403,False
