Date,Currency,RateToUSD,FXRateDate,RateSource
2024-10-15,USD,1.0,2024-10-15,Native USD; no conversion applied
2024-10-16,EUR,1.0897,2024-10-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-16,USD,1.0,2024-10-16,Native USD; no conversion applied
2024-10-17,EUR,1.0866,2024-10-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-17,USD,1.0,2024-10-17,Native USD; no conversion applied
2024-10-18,EUR,1.0847,2024-10-18,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-18,USD,1.0,2024-10-18,Native USD; no conversion applied
2024-10-19,EUR,1.0847,2024-10-18,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-19,USD,1.0,2024-10-19,Native USD; no conversion applied
2024-10-20,EUR,1.0847,2024-10-18,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-20,USD,1.0,2024-10-20,Native USD; no conversion applied
2024-10-21,EUR,1.0853,2024-10-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-21,USD,1.0,2024-10-21,Native USD; no conversion applied
2024-10-22,EUR,1.0821,2024-10-22,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-22,USD,1.0,2024-10-22,Native USD; no conversion applied
2024-10-23,EUR,1.0767,2024-10-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-23,USD,1.0,2024-10-23,Native USD; no conversion applied
2024-10-24,EUR,1.0801,2024-10-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-24,USD,1.0,2024-10-24,Native USD; no conversion applied
2024-10-25,EUR,1.0825,2024-10-25,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-25,USD,1.0,2024-10-25,Native USD; no conversion applied
2024-10-26,EUR,1.0825,2024-10-25,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-26,USD,1.0,2024-10-26,Native USD; no conversion applied
2024-10-27,EUR,1.0825,2024-10-25,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-27,USD,1.0,2024-10-27,Native USD; no conversion applied
2024-10-28,EUR,1.0818,2024-10-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-28,USD,1.0,2024-10-28,Native USD; no conversion applied
2024-10-29,EUR,1.0774,2024-10-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-29,USD,1.0,2024-10-29,Native USD; no conversion applied
2024-10-30,EUR,1.0815,2024-10-30,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-30,USD,1.0,2024-10-30,Native USD; no conversion applied
2024-10-31,EUR,1.0882,2024-10-31,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-31,USD,1.0,2024-10-31,Native USD; no conversion applied
2024-11-01,EUR,1.0885,2024-11-01,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-01,USD,1.0,2024-11-01,Native USD; no conversion applied
2024-11-02,EUR,1.0885,2024-11-01,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-02,USD,1.0,2024-11-02,Native USD; no conversion applied
2024-11-03,EUR,1.0885,2024-11-01,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-03,USD,1.0,2024-11-03,Native USD; no conversion applied
2024-11-04,EUR,1.0904,2024-11-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-04,USD,1.0,2024-11-04,Native USD; no conversion applied
2024-11-05,EUR,1.0897,2024-11-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-05,USD,1.0,2024-11-05,Native USD; no conversion applied
2024-11-06,EUR,1.0695,2024-11-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-06,USD,1.0,2024-11-06,Native USD; no conversion applied
2024-11-07,EUR,1.0785,2024-11-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-07,USD,1.0,2024-11-07,Native USD; no conversion applied
2024-11-08,EUR,1.0772,2024-11-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-08,USD,1.0,2024-11-08,Native USD; no conversion applied
2024-11-09,EUR,1.0772,2024-11-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-09,USD,1.0,2024-11-09,Native USD; no conversion applied
2024-11-10,EUR,1.0772,2024-11-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-10,USD,1.0,2024-11-10,Native USD; no conversion applied
2024-11-11,EUR,1.0651,2024-11-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-11,USD,1.0,2024-11-11,Native USD; no conversion applied
2024-11-12,EUR,1.0617,2024-11-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-12,USD,1.0,2024-11-12,Native USD; no conversion applied
2024-11-13,EUR,1.0629,2024-11-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-13,USD,1.0,2024-11-13,Native USD; no conversion applied
2024-11-14,EUR,1.0533,2024-11-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-14,USD,1.0,2024-11-14,Native USD; no conversion applied
2024-11-15,EUR,1.0583,2024-11-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-15,USD,1.0,2024-11-15,Native USD; no conversion applied
2024-11-16,EUR,1.0583,2024-11-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-16,USD,1.0,2024-11-16,Native USD; no conversion applied
2024-11-17,EUR,1.0583,2024-11-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-17,USD,1.0,2024-11-17,Native USD; no conversion applied
2024-11-18,EUR,1.0552,2024-11-18,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-18,USD,1.0,2024-11-18,Native USD; no conversion applied
2024-11-19,EUR,1.0578,2024-11-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-19,USD,1.0,2024-11-19,Native USD; no conversion applied
2024-11-20,EUR,1.0562,2024-11-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-20,USD,1.0,2024-11-20,Native USD; no conversion applied
2024-11-21,EUR,1.0526,2024-11-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-21,USD,1.0,2024-11-21,Native USD; no conversion applied
2024-11-22,EUR,1.0412,2024-11-22,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-22,USD,1.0,2024-11-22,Native USD; no conversion applied
2024-11-23,EUR,1.0412,2024-11-22,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-23,USD,1.0,2024-11-23,Native USD; no conversion applied
2024-11-24,EUR,1.0412,2024-11-22,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-24,USD,1.0,2024-11-24,Native USD; no conversion applied
2024-11-25,EUR,1.0495,2024-11-25,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-25,USD,1.0,2024-11-25,Native USD; no conversion applied
2024-11-26,EUR,1.0522,2024-11-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-26,USD,1.0,2024-11-26,Native USD; no conversion applied
2024-11-27,EUR,1.0531,2024-11-27,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-27,USD,1.0,2024-11-27,Native USD; no conversion applied
2024-11-28,EUR,1.0542,2024-11-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-28,USD,1.0,2024-11-28,Native USD; no conversion applied
2024-11-29,EUR,1.0562,2024-11-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-29,USD,1.0,2024-11-29,Native USD; no conversion applied
2024-11-30,EUR,1.0562,2024-11-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-11-30,USD,1.0,2024-11-30,Native USD; no conversion applied
2024-12-01,EUR,1.0562,2024-11-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-01,USD,1.0,2024-12-01,Native USD; no conversion applied
2024-12-02,EUR,1.0507,2024-12-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-02,USD,1.0,2024-12-02,Native USD; no conversion applied
2024-12-03,EUR,1.0512,2024-12-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-03,USD,1.0,2024-12-03,Native USD; no conversion applied
2024-12-04,EUR,1.0492,2024-12-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-04,USD,1.0,2024-12-04,Native USD; no conversion applied
2024-12-05,EUR,1.054,2024-12-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-05,USD,1.0,2024-12-05,Native USD; no conversion applied
2024-12-06,EUR,1.0581,2024-12-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-06,USD,1.0,2024-12-06,Native USD; no conversion applied
2024-12-07,EUR,1.0581,2024-12-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-07,USD,1.0,2024-12-07,Native USD; no conversion applied
2024-12-08,EUR,1.0581,2024-12-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-08,USD,1.0,2024-12-08,Native USD; no conversion applied
2024-12-09,EUR,1.0568,2024-12-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-09,USD,1.0,2024-12-09,Native USD; no conversion applied
2024-12-10,EUR,1.0527,2024-12-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-10,USD,1.0,2024-12-10,Native USD; no conversion applied
2024-12-11,EUR,1.0507,2024-12-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-11,USD,1.0,2024-12-11,Native USD; no conversion applied
2024-12-12,EUR,1.0491,2024-12-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-12,USD,1.0,2024-12-12,Native USD; no conversion applied
2024-12-13,EUR,1.0518,2024-12-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-13,USD,1.0,2024-12-13,Native USD; no conversion applied
2024-12-14,EUR,1.0518,2024-12-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-14,USD,1.0,2024-12-14,Native USD; no conversion applied
2024-12-15,EUR,1.0518,2024-12-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-15,USD,1.0,2024-12-15,Native USD; no conversion applied
2024-12-16,EUR,1.0498,2024-12-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-16,USD,1.0,2024-12-16,Native USD; no conversion applied
2024-12-17,EUR,1.0497,2024-12-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-17,USD,1.0,2024-12-17,Native USD; no conversion applied
2024-12-18,EUR,1.0496,2024-12-18,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-18,USD,1.0,2024-12-18,Native USD; no conversion applied
2024-12-19,EUR,1.0395,2024-12-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-19,USD,1.0,2024-12-19,Native USD; no conversion applied
2024-12-20,EUR,1.039,2024-12-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-20,USD,1.0,2024-12-20,Native USD; no conversion applied
2024-12-21,EUR,1.039,2024-12-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-21,USD,1.0,2024-12-21,Native USD; no conversion applied
2024-12-22,EUR,1.039,2024-12-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-22,USD,1.0,2024-12-22,Native USD; no conversion applied
2024-12-23,EUR,1.0393,2024-12-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-23,USD,1.0,2024-12-23,Native USD; no conversion applied
2024-12-24,EUR,1.0395,2024-12-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-24,USD,1.0,2024-12-24,Native USD; no conversion applied
2024-12-25,EUR,1.0395,2024-12-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-25,USD,1.0,2024-12-25,Native USD; no conversion applied
2024-12-26,EUR,1.0395,2024-12-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-26,USD,1.0,2024-12-26,Native USD; no conversion applied
2024-12-27,EUR,1.0435,2024-12-27,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-27,USD,1.0,2024-12-27,Native USD; no conversion applied
2024-12-28,EUR,1.0435,2024-12-27,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-28,USD,1.0,2024-12-28,Native USD; no conversion applied
2024-12-29,EUR,1.0435,2024-12-27,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-29,USD,1.0,2024-12-29,Native USD; no conversion applied
2024-12-30,EUR,1.0444,2024-12-30,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-30,USD,1.0,2024-12-30,Native USD; no conversion applied
2024-12-31,EUR,1.0389,2024-12-31,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-12-31,USD,1.0,2024-12-31,Native USD; no conversion applied
2025-01-01,EUR,1.0389,2024-12-31,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-01,USD,1.0,2025-01-01,Native USD; no conversion applied
2025-01-02,EUR,1.0321,2025-01-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-02,USD,1.0,2025-01-02,Native USD; no conversion applied
2025-01-03,EUR,1.0299,2025-01-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-03,USD,1.0,2025-01-03,Native USD; no conversion applied
2025-01-04,EUR,1.0299,2025-01-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-04,USD,1.0,2025-01-04,Native USD; no conversion applied
2025-01-05,EUR,1.0299,2025-01-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-05,USD,1.0,2025-01-05,Native USD; no conversion applied
2025-01-06,EUR,1.0426,2025-01-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-06,USD,1.0,2025-01-06,Native USD; no conversion applied
2025-01-07,EUR,1.0393,2025-01-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-07,USD,1.0,2025-01-07,Native USD; no conversion applied
2025-01-08,EUR,1.0286,2025-01-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-08,USD,1.0,2025-01-08,Native USD; no conversion applied
2025-01-09,EUR,1.0305,2025-01-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-09,USD,1.0,2025-01-09,Native USD; no conversion applied
2025-01-10,EUR,1.0304,2025-01-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-10,USD,1.0,2025-01-10,Native USD; no conversion applied
2025-01-11,EUR,1.0304,2025-01-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-11,USD,1.0,2025-01-11,Native USD; no conversion applied
2025-01-12,EUR,1.0304,2025-01-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-12,USD,1.0,2025-01-12,Native USD; no conversion applied
2025-01-13,EUR,1.0198,2025-01-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-13,USD,1.0,2025-01-13,Native USD; no conversion applied
2025-01-14,EUR,1.0245,2025-01-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-14,USD,1.0,2025-01-14,Native USD; no conversion applied
2025-01-15,EUR,1.03,2025-01-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-15,USD,1.0,2025-01-15,Native USD; no conversion applied
2025-01-16,EUR,1.0272,2025-01-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-16,USD,1.0,2025-01-16,Native USD; no conversion applied
2025-01-17,EUR,1.0298,2025-01-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-17,USD,1.0,2025-01-17,Native USD; no conversion applied
2025-01-18,EUR,1.0298,2025-01-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-18,USD,1.0,2025-01-18,Native USD; no conversion applied
2025-01-19,EUR,1.0298,2025-01-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-19,USD,1.0,2025-01-19,Native USD; no conversion applied
2025-01-20,EUR,1.0316,2025-01-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-20,USD,1.0,2025-01-20,Native USD; no conversion applied
2025-01-21,EUR,1.0357,2025-01-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-21,USD,1.0,2025-01-21,Native USD; no conversion applied
2025-01-22,EUR,1.0443,2025-01-22,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-22,USD,1.0,2025-01-22,Native USD; no conversion applied
2025-01-23,EUR,1.0404,2025-01-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-23,USD,1.0,2025-01-23,Native USD; no conversion applied
2025-01-24,EUR,1.0472,2025-01-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-24,USD,1.0,2025-01-24,Native USD; no conversion applied
2025-01-25,EUR,1.0472,2025-01-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-25,USD,1.0,2025-01-25,Native USD; no conversion applied
2025-01-26,EUR,1.0472,2025-01-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-26,USD,1.0,2025-01-26,Native USD; no conversion applied
2025-01-27,EUR,1.053,2025-01-27,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-27,USD,1.0,2025-01-27,Native USD; no conversion applied
2025-01-28,EUR,1.0421,2025-01-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-28,USD,1.0,2025-01-28,Native USD; no conversion applied
2025-01-29,EUR,1.0396,2025-01-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-29,USD,1.0,2025-01-29,Native USD; no conversion applied
2025-01-30,EUR,1.0403,2025-01-30,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-30,USD,1.0,2025-01-30,Native USD; no conversion applied
2025-01-31,EUR,1.0393,2025-01-31,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-01-31,USD,1.0,2025-01-31,Native USD; no conversion applied
2025-02-01,EUR,1.0393,2025-01-31,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-01,USD,1.0,2025-02-01,Native USD; no conversion applied
2025-02-02,EUR,1.0393,2025-01-31,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-02,USD,1.0,2025-02-02,Native USD; no conversion applied
2025-02-03,EUR,1.0274,2025-02-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-03,USD,1.0,2025-02-03,Native USD; no conversion applied
2025-02-04,EUR,1.0335,2025-02-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-04,USD,1.0,2025-02-04,Native USD; no conversion applied
2025-02-05,EUR,1.0422,2025-02-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-05,USD,1.0,2025-02-05,Native USD; no conversion applied
2025-02-06,EUR,1.036,2025-02-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-06,USD,1.0,2025-02-06,Native USD; no conversion applied
2025-02-07,EUR,1.0377,2025-02-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-07,USD,1.0,2025-02-07,Native USD; no conversion applied
2025-02-08,EUR,1.0377,2025-02-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-08,USD,1.0,2025-02-08,Native USD; no conversion applied
2025-02-09,EUR,1.0377,2025-02-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-09,USD,1.0,2025-02-09,Native USD; no conversion applied
2025-02-10,EUR,1.032,2025-02-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-10,USD,1.0,2025-02-10,Native USD; no conversion applied
2025-02-11,EUR,1.0324,2025-02-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-11,USD,1.0,2025-02-11,Native USD; no conversion applied
2025-02-12,EUR,1.037,2025-02-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-12,USD,1.0,2025-02-12,Native USD; no conversion applied
2025-02-13,EUR,1.039,2025-02-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-13,USD,1.0,2025-02-13,Native USD; no conversion applied
2025-02-14,EUR,1.0478,2025-02-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-14,USD,1.0,2025-02-14,Native USD; no conversion applied
2025-02-15,EUR,1.0478,2025-02-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-15,USD,1.0,2025-02-15,Native USD; no conversion applied
2025-02-16,EUR,1.0478,2025-02-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-16,USD,1.0,2025-02-16,Native USD; no conversion applied
2025-02-17,EUR,1.0473,2025-02-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-17,USD,1.0,2025-02-17,Native USD; no conversion applied
2025-02-18,EUR,1.0447,2025-02-18,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-18,USD,1.0,2025-02-18,Native USD; no conversion applied
2025-02-19,EUR,1.0434,2025-02-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-19,USD,1.0,2025-02-19,Native USD; no conversion applied
2025-02-20,EUR,1.0443,2025-02-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-20,USD,1.0,2025-02-20,Native USD; no conversion applied
2025-02-21,EUR,1.0465,2025-02-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-21,USD,1.0,2025-02-21,Native USD; no conversion applied
2025-02-22,EUR,1.0465,2025-02-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-22,USD,1.0,2025-02-22,Native USD; no conversion applied
2025-02-23,EUR,1.0465,2025-02-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-23,USD,1.0,2025-02-23,Native USD; no conversion applied
2025-02-24,EUR,1.0466,2025-02-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-24,USD,1.0,2025-02-24,Native USD; no conversion applied
2025-02-25,EUR,1.0497,2025-02-25,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-25,USD,1.0,2025-02-25,Native USD; no conversion applied
2025-02-26,EUR,1.0487,2025-02-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-26,USD,1.0,2025-02-26,Native USD; no conversion applied
2025-02-27,EUR,1.0477,2025-02-27,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-27,USD,1.0,2025-02-27,Native USD; no conversion applied
2025-02-28,EUR,1.0411,2025-02-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-02-28,USD,1.0,2025-02-28,Native USD; no conversion applied
2025-03-01,EUR,1.0411,2025-02-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-03-01,USD,1.0,2025-03-01,Native USD; no conversion applied
2025-03-02,EUR,1.0411,2025-02-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-03-02,USD,1.0,2025-03-02,Native USD; no conversion applied
2025-03-03,EUR,1.0465,2025-03-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-03-03,USD,1.0,2025-03-03,Native USD; no conversion applied
2025-03-04,EUR,1.0557,2025-03-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-03-04,USD,1.0,2025-03-04,Native USD; no conversion applied
2025-03-05,EUR,1.0694,2025-03-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-03-05,USD,1.0,2025-03-05,Native USD; no conversion applied
2025-03-06,EUR,1.0796,2025-03-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-03-06,USD,1.0,2025-03-06,Native USD; no conversion applied
2025-03-07,EUR,1.0857,2025-03-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2025-03-07,USD,1.0,2025-03-07,Native USD; no conversion applied
2025-03-08,EUR,1.0857,2025-03-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
