CustomerID,Transactions,FirstTransactionDate,LastTransactionDate,PrimaryCustomerSegment,PrimaryCreditScoreBand,PrimaryMonthlyIncomeBand,AverageCustomerScore,AverageMonthlyIncome,TotalAmountUSD,TotalFeesUSD,HighFeeBurdenTransactions,SegmentVersionCount,ScoreVersionCount,IncomeVersionCount,ProfileChangesDetected
8782,4,2023-06-02,2025-01-07,Middle Income Segment,Exceptional,3k-6k,718.5,4857.455,24630.88,95.59,0,3,4,4,True
8783,2,2023-02-26,2024-12-29,Middle Income Segment,Good,3k-6k,735.0,4040.7250000000004,7066.03,20.14,0,1,2,2,True
8784,1,2023-09-18,2023-09-18,High Income Segment,Poor,6k-10k,504.0,8421.55,3772.61,23.66,0,1,1,1,False
8785,1,2025-03-16,2025-03-16,Low Income Segment,Poor,Under 3k,384.0,2401.13,1626.26,0.0,0,1,1,1,False
8786,2,2024-06-23,2024-11-22,High Income Segment,Poor,6k-10k,639.5,8829.855,2418.35,50.01,0,1,2,2,True
8787,2,2023-09-29,2024-05-01,High Income Segment,Fair,6k-10k,583.5,8714.605,7246.57,19.79,0,1,2,2,True
8788,2,2024-01-10,2025-03-01,Middle Income Segment,Poor,3k-6k,385.5,3689.8,17156.51,0.0,0,1,2,2,True
8789,3,2023-05-12,2025-02-06,Middle Income Segment,Exceptional,3k-6k,744.6666666666666,5492.113333333334,8788.41,26.52,0,2,3,3,True
8790,2,2024-05-07,2025-03-23,Middle Income Segment,Fair,3k-6k,656.0,5674.639999999999,8340.210000000001,86.61,0,1,2,2,True
8791,2,2023-03-16,2024-01-29,High Income Segment,Good,3k-6k,549.5,6010.425,4828.16,21.68,0,2,2,2,True
8795,5,2023-02-28,2025-02-20,Middle Income Segment,Exceptional,3k-6k,654.0,4776.464,19603.87,97.09,0,3,5,5,True
8796,3,2023-01-12,2023-07-09,Middle Income Segment,Fair,3k-6k,617.6666666666666,5547.496666666666,15330.19,244.77999999999997,1,2,3,3,True
8797,2,2023-10-25,2024-10-02,Low Income Segment,Fair,6k-10k,563.0,3980.695,5784.07,0.03,0,2,2,2,True
8798,4,2023-02-14,2025-04-17,Middle Income Segment,Fair,3k-6k,637.75,4197.1825,19266.64,401.09,1,2,4,4,True
8799,2,2023-07-14,2024-09-27,High Income Segment,Exceptional,6k-10k,660.0,7318.219999999999,4073.25,0.0,0,1,2,2,True
8802,3,2024-03-10,2024-05-23,Middle Income Segment,Fair,6k-10k,675.3333333333334,6470.193333333334,15018.14,0.0,0,2,3,3,True
8803,3,2023-07-22,2025-03-12,High Income Segment,Good,6k-10k,566.0,5701.403333333333,19637.059999999998,54.18,0,2,3,3,True
8804,6,2023-09-08,2024-04-07,Middle Income Segment,Good,3k-6k,705.3333333333334,4686.658333333334,24241.28,132.82,0,3,5,6,True
8805,1,2024-04-11,2024-04-11,High Income Segment,Poor,6k-10k,334.0,7202.99,14116.1,0.0,0,1,1,1,False
8806,2,2023-07-06,2025-05-16,High Income Segment,Good,3k-6k,526.5,6052.995,16550.65,9.51,0,2,2,2,True
8807,3,2023-04-12,2024-12-05,Low Income Segment,Poor,Under 3k,392.6666666666667,3890.2966666666666,8214.72,62.17,0,2,3,3,True
8808,1,2023-04-04,2023-04-04,High Income Segment,Poor,6k-10k,497.0,9417.55,6463.74,0.0,0,1,1,1,False
8809,1,2025-02-09,2025-02-09,Middle Income Segment,Fair,3k-6k,605.0,4526.55,2469.5,280.56,1,1,1,1,False
8810,2,2023-02-03,2023-10-22,Middle Income Segment,Exceptional,3k-6k,716.0,4064.32,6736.84,187.02,1,1,2,2,True
8811,1,2024-12-10,2024-12-10,Middle Income Segment,Poor,6k-10k,395.0,6176.44,7157.38,0.0,0,1,1,1,False
8812,2,2024-08-04,2024-11-05,Low Income Segment,Poor,Under 3k,405.0,2411.475,14496.720000000001,21.529999999999998,0,1,2,2,True
8813,5,2023-05-10,2024-04-20,High Income Segment,Fair,6k-10k,586.6,6013.0199999999995,28451.02,442.56,2,2,5,5,True
8814,2,2024-03-20,2025-04-11,High Income Segment,Exceptional,6k-10k,714.5,4913.28,2562.8399999999997,76.7,0,2,2,2,True
8815,2,2024-09-03,2025-01-16,Low Income Segment,Good,6k-10k,504.0,4102.055,8582.369999999999,0.0,0,2,2,2,True
8816,2,2024-02-05,2024-02-26,Middle Income Segment,Exceptional,3k-6k,833.5,5446.15,5505.05,294.73,1,1,2,2,True
8817,1,2023-08-02,2023-08-02,Middle Income Segment,Fair,3k-6k,610.0,3095.16,3645.94,10.94,0,1,1,1,False
8818,2,2023-12-21,2025-02-01,High Income Segment,Fair,3k-6k,560.5,5676.24,12770.44,85.22,0,2,2,2,True
8819,2,2023-07-31,2024-12-18,High Income Segment,Fair,3k-6k,602.0,6855.790000000001,4931.43,0.0,0,2,2,2,True
8820,3,2023-05-06,2025-03-18,High Income Segment,Poor,6k-10k,380.3333333333333,5813.139999999999,17380.579999999998,249.79,0,3,3,3,True
8821,1,2025-03-17,2025-03-17,High Income Segment,Very Good,6k-10k,742.0,8751.77,3746.63,0.0,0,1,1,1,False
8822,1,2023-04-18,2023-04-18,Low Income Segment,Poor,Under 3k,577.0,2857.22,8173.76,19.32,0,1,1,1,False
8823,2,2025-04-27,2025-05-02,High Income Segment,Fair,6k-10k,516.0,5231.799999999999,8617.57,0.0,0,2,2,2,True
8824,4,2023-03-03,2024-10-06,Middle Income Segment,Poor,3k-6k,584.5,5176.8725,18366.31,292.96,1,2,4,4,True
8825,3,2023-10-23,2025-03-18,High Income Segment,Poor,3k-6k,492.3333333333333,5484.756666666667,22292.92,280.44,1,3,3,3,True
8826,2,2023-11-07,2025-03-08,Low Income Segment,Good,3k-6k,611.5,2376.56,6577.5599999999995,0.0,0,2,2,2,True
8827,1,2025-01-25,2025-01-25,High Income Segment,Exceptional,6k-10k,809.0,7786.64,3403.09,0.0,0,1,1,1,False
8829,3,2025-01-07,2025-05-09,Middle Income Segment,Fair,3k-6k,587.3333333333334,5091.043333333334,1757.28,85.37,0,2,3,3,True
8830,5,2023-06-18,2025-01-04,Middle Income Segment,Fair,3k-6k,544.6,4880.492,37745.7,162.36,0,3,5,5,True
8831,1,2025-03-17,2025-03-17,High Income Segment,Poor,6k-10k,443.0,8160.44,6845.81,0.0,0,1,1,1,False
8832,3,2023-01-21,2024-06-07,Middle Income Segment,Poor,6k-10k,568.3333333333334,4943.08,9281.15,62.83,0,2,3,3,True
8833,7,2023-02-03,2025-02-18,Middle Income Segment,Poor,3k-6k,608.0,4767.891428571429,41967.42,153.60000000000002,0,3,7,7,True
8834,1,2023-09-13,2023-09-13,High Income Segment,Poor,6k-10k,330.0,8936.94,5030.4,0.0,0,1,1,1,False
8835,3,2023-10-19,2024-12-18,Middle Income Segment,Fair,3k-6k,658.6666666666666,5499.69,17747.5,58.900000000000006,0,1,3,3,True
8836,3,2024-02-05,2024-06-23,Low Income Segment,Poor,Under 3k,551.3333333333334,2591.1066666666666,4822.73,0.0,0,2,3,3,True
8837,4,2023-01-06,2024-02-16,High Income Segment,Fair,6k-10k,551.5,8238.7975,35322.37,408.41999999999996,1,1,4,4,True
8838,3,2023-09-24,2025-01-25,Middle Income Segment,Poor,6k-10k,501.3333333333333,6086.45,6924.26,45.1,0,2,3,3,True
8841,1,2024-02-14,2024-02-14,High Income Segment,Poor,6k-10k,336.0,7057.56,5666.94,86.07,0,1,1,1,False
8842,2,2023-08-20,2024-02-14,High Income Segment,Exceptional,3k-6k,774.5,6908.575,6455.66,0.0,0,2,2,2,True
8843,3,2023-05-02,2024-11-25,High Income Segment,Poor,6k-10k,525.6666666666666,9463.083333333334,27827.25,346.15,1,1,3,3,True
8844,1,2025-03-28,2025-03-28,High Income Segment,Poor,6k-10k,425.0,7395.6,418.46,0.0,0,1,1,1,False
8845,3,2023-10-26,2025-02-11,Low Income Segment,Fair,Under 3k,584.0,4343.63,10874.2,319.28,1,2,3,3,True
8846,4,2023-02-25,2024-03-19,High Income Segment,Poor,6k-10k,628.0,5482.049999999999,27337.980000000003,1.62,0,2,4,4,True
8847,3,2023-07-09,2024-01-13,Middle Income Segment,Poor,3k-6k,529.0,6574.169999999999,14322.69,49.91,0,2,3,3,True
8848,4,2023-04-27,2024-09-06,High Income Segment,Poor,3k-6k,397.75,6700.4025,11868.02,51.78,0,2,4,4,True
8849,5,2023-02-03,2024-10-04,High Income Segment,Good,6k-10k,595.2,7797.33,28074.07,177.82999999999998,1,2,5,5,True
8850,1,2023-04-25,2023-04-25,Middle Income Segment,Poor,3k-6k,427.0,5222.32,1326.75,0.0,0,1,1,1,False
8851,3,2024-08-30,2024-11-07,Middle Income Segment,Poor,6k-10k,597.6666666666666,4916.6033333333335,19398.04,36.83,0,2,3,3,True
8852,3,2023-05-18,2024-06-24,Middle Income Segment,Fair,3k-6k,701.6666666666666,4838.77,9944.84,16.18,0,2,3,3,True
8853,1,2024-12-11,2024-12-11,Middle Income Segment,Poor,3k-6k,368.0,3983.42,2430.24,0.0,0,1,1,1,False
8854,2,2024-05-21,2024-10-08,Low Income Segment,Fair,Under 3k,612.5,1994.165,12456.97,0.0,0,1,2,2,True
8855,3,2023-08-01,2024-06-11,High Income Segment,Fair,3k-6k,641.6666666666666,5883.923333333333,7955.2,92.69,0,3,3,3,True
8856,3,2023-06-10,2025-01-17,Middle Income Segment,Good,3k-6k,693.3333333333334,5664.080000000001,18874.199999999997,159.76000000000002,0,2,3,3,True
8857,3,2023-06-13,2025-01-12,Middle Income Segment,Poor,3k-6k,574.3333333333334,4032.9466666666667,16201.990000000002,24.9,0,2,3,3,True
8858,2,2024-08-11,2024-12-01,High Income Segment,Exceptional,6k-10k,684.0,8261.67,13239.599999999999,0.0,0,1,2,2,True
8859,3,2024-03-14,2024-09-16,Middle Income Segment,Fair,3k-6k,594.6666666666666,3573.226666666667,39439.53,62.12,0,2,3,3,True
8860,4,2023-08-19,2024-11-08,Middle Income Segment,Poor,3k-6k,421.25,5297.389999999999,18360.010000000002,31.49,0,1,4,4,True
8861,1,2024-11-05,2024-11-05,Middle Income Segment,Fair,6k-10k,601.0,6227.19,7964.24,10.95,0,1,1,1,False
8862,2,2023-11-29,2025-05-09,High Income Segment,Fair,3k-6k,492.5,6480.63,14604.640000000001,102.0,0,2,2,2,True
8863,2,2024-05-06,2024-10-20,Middle Income Segment,Poor,3k-6k,400.0,3677.5150000000003,8904.89,4.69,0,1,2,2,True
8864,2,2023-04-30,2024-05-24,High Income Segment,Poor,6k-10k,414.5,6912.610000000001,7845.490000000001,121.89,0,2,2,2,True
8865,2,2023-07-25,2024-10-01,High Income Segment,Fair,6k-10k,619.0,8965.665,6885.32,0.0,0,1,2,2,True
8866,2,2023-08-02,2025-01-22,High Income Segment,Good,6k-10k,599.5,8279.27,15994.93,93.37,0,1,2,2,True
8867,5,2023-10-31,2025-05-03,Middle Income Segment,Poor,6k-10k,442.4,6134.094,19473.64,54.59,0,2,5,5,True
8868,3,2023-03-30,2025-02-24,High Income Segment,Exceptional,3k-6k,657.0,5550.173333333333,21861.39,53.56,0,3,3,3,True
8869,3,2024-06-01,2025-02-26,Low Income Segment,Poor,Under 3k,400.3333333333333,3125.873333333333,10403.699999999999,0.0,0,2,3,3,True
8870,2,2023-01-25,2023-07-15,High Income Segment,Exceptional,3k-6k,579.0,5609.255,15761.470000000001,125.21000000000001,0,2,2,2,True
8871,3,2024-01-04,2024-05-07,Low Income Segment,Exceptional,Under 3k,719.0,2410.3166666666666,18229.42,215.04,1,2,3,3,True
8872,3,2023-09-05,2024-06-11,Middle Income Segment,Exceptional,6k-10k,657.6666666666666,5828.3533333333335,6118.5,126.78999999999999,0,1,3,3,True
8873,2,2023-02-10,2023-07-16,High Income Segment,Exceptional,6k-10k,630.5,5806.605,17607.809999999998,0.0,0,2,2,2,True
8874,3,2023-07-26,2024-09-13,Middle Income Segment,Poor,3k-6k,422.0,4475.183333333333,16600.88,465.82,2,1,3,3,True
8875,4,2023-05-17,2025-04-22,High Income Segment,Poor,6k-10k,603.5,7631.5599999999995,9014.0,47.09,0,2,4,4,True
8876,5,2023-05-19,2025-01-26,Low Income Segment,Poor,3k-6k,540.4,4578.378,31307.449999999997,110.0,0,3,5,5,True
8877,1,2024-08-20,2024-08-20,Middle Income Segment,Fair,3k-6k,627.0,5509.17,7827.35,99.53,0,1,1,1,False
8878,2,2023-10-22,2024-01-05,High Income Segment,Poor,6k-10k,428.0,8992.365,9568.27,118.81,0,1,2,2,True
8879,1,2023-05-07,2023-05-07,Middle Income Segment,Good,6k-10k,714.0,6538.96,2183.22,24.27,0,1,1,1,False
8880,2,2023-05-20,2024-05-30,High Income Segment,Exceptional,3k-6k,795.5,7063.985000000001,4788.71,136.15,0,2,2,2,True
8881,2,2024-04-08,2024-12-20,High Income Segment,Poor,3k-6k,455.5,6733.805,7303.07,93.85,0,2,2,2,True
8882,1,2024-04-15,2024-04-15,High Income Segment,Good,6k-10k,721.0,9273.74,2381.33,27.85,0,1,1,1,False
8883,1,2023-04-07,2023-04-07,Middle Income Segment,Poor,3k-6k,408.0,5495.44,5140.47,0.0,0,1,1,1,False
8884,1,2023-01-16,2023-01-16,Middle Income Segment,Poor,3k-6k,338.0,3096.68,4829.31,0.0,0,1,1,1,False
8887,3,2023-06-30,2024-06-25,Middle Income Segment,Poor,6k-10k,455.0,6397.403333333333,12547.029999999999,253.14000000000001,1,2,3,3,True
8888,2,2024-06-22,2024-06-22,High Income Segment,Good,6k-10k,529.5,4938.514999999999,10253.699999999999,67.09,0,2,2,2,True
8890,4,2023-04-26,2024-12-08,Middle Income Segment,Poor,3k-6k,473.75,4404.35,10568.210000000001,204.81,1,2,3,4,True
8891,3,2024-06-11,2025-02-16,High Income Segment,Poor,6k-10k,499.6666666666667,6628.759999999999,14857.18,217.17,0,2,3,3,True
8892,5,2023-04-12,2024-12-16,Middle Income Segment,Poor,6k-10k,605.8,6896.51,27520.47,237.62,0,2,5,5,True
8893,1,2023-03-09,2023-03-09,High Income Segment,Good,6k-10k,715.0,9408.72,1526.37,95.21,0,1,1,1,False
8894,2,2023-08-23,2023-10-28,High Income Segment,Fair,3k-6k,653.5,6336.370000000001,17662.66,68.3,0,2,2,2,True
8895,1,2023-08-19,2023-08-19,Middle Income Segment,Poor,3k-6k,377.0,3509.72,12970.3,64.51,0,1,1,1,False
8896,2,2024-01-29,2024-10-29,High Income Segment,Exceptional,3k-6k,771.0,6506.37,6596.39,101.09,0,2,2,2,True
8897,2,2023-12-27,2024-11-02,High Income Segment,Poor,3k-6k,668.0,7298.0,10093.970000000001,0.0,0,2,2,2,True
8898,1,2024-11-27,2024-11-27,Middle Income Segment,Fair,3k-6k,636.0,5010.15,1123.52,0.0,0,1,1,1,False
8899,4,2023-01-22,2024-01-18,High Income Segment,Poor,6k-10k,411.75,7215.66,14702.800000000001,76.11,0,2,4,4,True
8900,1,2025-04-12,2025-04-12,High Income Segment,Poor,6k-10k,436.0,9250.09,4951.66,0.01,0,1,1,1,False
8901,2,2023-04-21,2025-01-03,Middle Income Segment,Exceptional,6k-10k,808.0,6571.245,13242.93,214.77,1,1,2,2,True
8902,4,2023-05-30,2025-04-15,High Income Segment,Good,6k-10k,651.5,5426.195,26932.57,278.85,1,3,4,4,True
8903,3,2024-09-16,2024-12-06,Middle Income Segment,Poor,6k-10k,561.0,6903.696666666667,13759.74,384.76,1,2,3,3,True
8904,3,2023-07-21,2024-10-13,High Income Segment,Poor,6k-10k,436.6666666666667,7889.376666666666,15599.330000000002,68.09,0,2,3,3,True
8905,2,2023-01-21,2023-11-08,High Income Segment,Fair,3k-6k,469.5,6465.85,9167.93,0.0,0,2,2,2,True
8906,3,2024-04-19,2025-04-18,High Income Segment,Poor,6k-10k,477.6666666666667,7679.27,9483.7,94.39,0,2,3,3,True
8908,1,2025-04-11,2025-04-11,Middle Income Segment,Poor,3k-6k,360.0,4404.58,16075.48,0.0,0,1,1,1,False
8909,3,2023-08-08,2024-05-17,High Income Segment,Poor,6k-10k,483.0,6470.860000000001,7675.11,104.69,0,2,3,3,True
8910,3,2023-09-17,2024-05-09,Middle Income Segment,Fair,3k-6k,544.3333333333334,5674.106666666667,6622.35,88.46,0,1,3,3,True
8911,1,2023-05-24,2023-05-24,High Income Segment,Poor,6k-10k,379.0,9015.98,5134.97,33.67,0,1,1,1,False
8913,3,2023-02-25,2024-10-16,Low Income Segment,Exceptional,Under 3k,678.0,2825.403333333333,4129.12,161.86,0,2,3,3,True
8914,2,2024-02-06,2024-09-24,Low Income Segment,Fair,3k-6k,511.0,2792.12,11911.25,0.0,0,2,2,2,True
8915,2,2023-11-05,2024-12-30,High Income Segment,Exceptional,3k-6k,661.0,7191.0599999999995,19697.86,0.0,0,2,2,2,True
8916,1,2023-11-23,2023-11-23,Middle Income Segment,Poor,3k-6k,510.0,5617.08,5336.76,0.0,0,1,1,1,False
8919,1,2025-05-11,2025-05-11,High Income Segment,Poor,6k-10k,549.0,7103.08,2427.11,0.0,0,1,1,1,False
8920,1,2024-04-01,2024-04-01,Middle Income Segment,Very Good,6k-10k,755.0,6956.53,442.37,0.0,0,1,1,1,False
8921,1,2023-04-20,2023-04-20,Low Income Segment,Good,Under 3k,673.0,2345.52,4711.17,0.0,0,1,1,1,False
8922,1,2023-06-01,2023-06-01,High Income Segment,Fair,6k-10k,643.0,8691.9,7107.13,73.61,0,1,1,1,False
8923,2,2024-06-22,2024-10-27,High Income Segment,Fair,6k-10k,485.5,5741.445000000001,18594.04,171.99,0,2,2,2,True
8925,3,2023-11-18,2025-05-11,Low Income Segment,Poor,Under 3k,594.6666666666666,4212.3966666666665,14113.53,0.0,0,2,3,3,True
8926,3,2023-04-07,2024-11-24,High Income Segment,Exceptional,6k-10k,703.6666666666666,5398.1466666666665,12063.4,74.36,0,3,3,3,True
8927,3,2023-02-09,2024-08-11,Middle Income Segment,Exceptional,3k-6k,632.6666666666666,3808.0,21164.72,114.43,0,2,3,3,True
8928,6,2023-03-25,2025-01-27,Middle Income Segment,Poor,3k-6k,561.3333333333334,4494.045,19813.88,16.04,0,2,6,6,True
8929,2,2023-09-12,2024-09-04,Low Income Segment,Poor,Under 3k,412.5,2082.7200000000003,6499.530000000001,114.53999999999999,0,1,2,2,True
8930,1,2023-03-26,2023-03-26,Middle Income Segment,Very Good,6k-10k,793.0,6272.81,2190.17,0.0,0,1,1,1,False
8931,2,2023-02-01,2024-09-01,High Income Segment,Exceptional,6k-10k,566.0,9899.904999999999,9059.95,0.0,0,1,2,2,True
8933,5,2023-05-07,2025-04-27,Middle Income Segment,Poor,3k-6k,526.0,6058.704,21990.65,67.27000000000001,0,2,5,5,True
8934,2,2023-11-05,2025-04-24,High Income Segment,Good,6k-10k,583.0,5628.445000000001,18584.05,73.0,0,2,2,2,True
8935,2,2024-03-09,2024-03-21,High Income Segment,Fair,6k-10k,640.5,7560.549999999999,3731.99,12.38,0,1,2,2,True
8936,1,2024-03-28,2024-03-28,High Income Segment,Fair,6k-10k,658.0,7558.25,8476.9,51.19,0,1,1,1,False
8937,1,2024-06-06,2024-06-06,Low Income Segment,Fair,Under 3k,634.0,2007.04,3239.99,48.88,0,1,1,1,False
8938,3,2023-02-16,2024-02-23,High Income Segment,Poor,6k-10k,482.3333333333333,8366.243333333334,18669.559999999998,304.79,1,2,3,3,True
8939,4,2023-04-25,2025-04-07,Middle Income Segment,Poor,3k-6k,527.0,3805.975,33949.78,68.95,0,2,4,4,True
8940,1,2024-08-19,2024-08-19,Middle Income Segment,Poor,6k-10k,481.0,6482.46,4337.58,0.0,0,1,1,1,False
8941,2,2023-02-11,2024-11-07,Low Income Segment,Fair,3k-6k,618.0,3639.9700000000003,14528.31,37.95,0,2,2,2,True
8942,2,2024-12-20,2025-03-01,Middle Income Segment,Exceptional,3k-6k,836.0,4927.795,9662.2,0.0,0,1,2,2,True
8943,3,2024-02-15,2025-03-21,High Income Segment,Poor,6k-10k,655.3333333333334,5660.389999999999,17334.86,0.0,0,3,3,3,True
8944,1,2024-04-12,2024-04-12,Low Income Segment,Good,Under 3k,737.0,2783.17,4063.26,0.0,0,1,1,1,False
8945,1,2024-06-16,2024-06-16,Middle Income Segment,Poor,3k-6k,501.0,5586.53,2227.33,52.79,0,1,1,1,False
8946,1,2023-07-06,2023-07-06,Low Income Segment,Good,Under 3k,675.0,2133.16,5485.53,0.0,0,1,1,1,False
8947,1,2023-05-31,2023-05-31,Middle Income Segment,Fair,6k-10k,642.0,6681.59,2280.64,85.11,0,1,1,1,False
8948,1,2023-11-12,2023-11-12,Middle Income Segment,Fair,6k-10k,664.0,6981.31,6798.94,6.35,0,1,1,1,False
8950,2,2023-06-19,2024-06-26,High Income Segment,Good,6k-10k,639.5,8629.914999999999,5707.5599999999995,150.74,1,1,2,2,True
8951,5,2023-06-27,2025-05-15,High Income Segment,Poor,6k-10k,489.2,5022.88,18580.0,263.98,1,3,5,5,True
8952,4,2023-06-14,2024-08-09,Low Income Segment,Exceptional,Under 3k,668.75,4091.31,27147.34,222.54,1,3,4,4,True
8953,4,2023-01-10,2025-03-23,Low Income Segment,Poor,6k-10k,570.75,4622.5025000000005,17240.58,171.76,0,3,4,4,True
8954,2,2024-08-15,2024-09-06,High Income Segment,Good,6k-10k,549.5,8976.47,11231.33,102.56,0,1,2,2,True
8956,3,2023-05-14,2023-11-05,High Income Segment,Good,6k-10k,733.0,6434.266666666666,13215.09,99.66,0,3,3,3,True
8957,4,2023-01-14,2024-09-25,Low Income Segment,Poor,Under 3k,471.0,3662.7299999999996,21287.39,36.980000000000004,0,2,4,4,True
8958,1,2025-02-07,2025-02-07,High Income Segment,Fair,6k-10k,634.0,8014.95,2460.82,0.0,0,1,1,1,False
8959,4,2023-02-04,2024-09-18,High Income Segment,Poor,6k-10k,509.75,5944.9025,25694.12,53.47,0,3,4,4,True
8960,3,2023-02-04,2024-07-03,Middle Income Segment,Fair,3k-6k,653.6666666666666,4823.87,9415.68,53.35,0,2,3,3,True
8961,3,2023-02-24,2024-08-18,Middle Income Segment,Poor,3k-6k,530.3333333333334,4405.623333333333,9255.220000000001,68.8,0,1,3,3,True
8962,5,2023-02-05,2025-02-05,Middle Income Segment,Good,3k-6k,585.4,5204.7339999999995,26373.61,250.79,1,3,5,5,True
8963,1,2023-07-24,2023-07-24,Middle Income Segment,Poor,3k-6k,312.0,5754.49,799.35,15.68,0,1,1,1,False
8964,1,2023-11-10,2023-11-10,Middle Income Segment,Poor,3k-6k,466.0,4459.03,5950.01,15.92,0,1,1,1,False
8965,3,2023-01-04,2023-06-10,Low Income Segment,Good,Under 3k,690.3333333333334,2026.6599999999999,29106.050000000003,0.0,0,1,3,3,True
8966,2,2023-08-24,2024-10-03,High Income Segment,Exceptional,6k-10k,745.5,6030.004999999999,19276.239999999998,26.53,0,2,2,2,True
8967,2,2023-01-06,2023-03-11,High Income Segment,Exceptional,3k-6k,598.5,5338.13,2864.63,35.05,0,2,2,2,True
8968,2,2023-02-10,2023-06-17,High Income Segment,Fair,6k-10k,687.5,7668.855,12068.32,24.97,0,1,2,2,True
8970,6,2023-04-13,2024-02-03,High Income Segment,Poor,6k-10k,563.0,5641.856666666667,34161.270000000004,178.98,0,3,6,6,True
8971,5,2023-02-28,2025-04-30,Low Income Segment,Good,3k-6k,628.0,4545.218,27563.78,60.64,0,3,5,5,True
8972,5,2023-03-06,2024-05-29,Middle Income Segment,Poor,3k-6k,542.8,5350.2339999999995,27356.84,216.46,0,3,5,5,True
8973,6,2023-02-22,2025-05-03,High Income Segment,Good,6k-10k,572.1666666666666,6993.418333333332,14601.11,152.16000000000003,0,2,6,6,True
8975,5,2024-03-04,2025-03-15,High Income Segment,Poor,6k-10k,603.8,7864.923999999999,22479.87,0.0,0,2,5,5,True
8977,3,2023-09-19,2024-11-10,High Income Segment,Exceptional,6k-10k,638.3333333333334,6889.716666666667,16793.920000000002,124.67,0,2,3,3,True
8978,1,2023-10-11,2023-10-11,Low Income Segment,Fair,Under 3k,614.0,1260.26,1290.04,0.0,0,1,1,1,False
8979,5,2023-01-30,2024-09-23,High Income Segment,Poor,3k-6k,429.6,5778.2080000000005,11856.35,154.31,1,3,5,5,True
8980,4,2023-04-01,2024-11-15,Middle Income Segment,Exceptional,3k-6k,684.0,4816.6075,34534.52,271.57,1,1,4,4,True
8981,1,2023-01-31,2023-01-31,Middle Income Segment,Fair,3k-6k,647.0,3315.5,4700.6,0.0,0,1,1,1,False
8982,5,2024-05-26,2025-04-07,High Income Segment,Fair,6k-10k,636.8,7571.7300000000005,28504.6,176.95,1,3,5,5,True
8983,3,2023-09-27,2024-07-02,Middle Income Segment,Poor,6k-10k,400.3333333333333,7433.723333333332,19051.83,88.06,0,2,3,3,True
8984,3,2023-08-26,2025-03-31,Middle Income Segment,Fair,3k-6k,644.3333333333334,6506.91,23802.12,0.0,0,2,3,3,True
8985,1,2024-11-23,2024-11-23,High Income Segment,Fair,6k-10k,621.0,8430.59,808.16,0.0,0,1,1,1,False
8986,2,2025-01-05,2025-02-14,Middle Income Segment,Exceptional,3k-6k,678.0,4773.025,7267.84,13.84,0,1,2,2,True
8987,3,2023-03-05,2025-01-11,High Income Segment,Very Good,6k-10k,638.6666666666666,6973.636666666665,24901.2,62.43,0,2,3,3,True
8988,1,2023-02-23,2023-02-23,Low Income Segment,Poor,Under 3k,394.0,1145.1,7867.43,41.98,0,1,1,1,False
8989,3,2023-09-25,2025-02-21,Middle Income Segment,Poor,3k-6k,618.3333333333334,3636.4733333333334,20625.78,0.0,0,2,3,3,True
8990,3,2023-04-18,2025-05-14,High Income Segment,Very Good,6k-10k,677.6666666666666,6046.78,11311.27,82.2,0,2,3,3,True
8991,1,2023-06-26,2023-06-26,High Income Segment,Fair,6k-10k,590.0,9016.46,9632.91,40.18,0,1,1,1,False
8992,2,2023-02-21,2025-01-05,High Income Segment,Exceptional,6k-10k,621.0,5676.365,4558.0,56.73,0,2,2,2,True
8993,2,2023-05-11,2023-12-02,High Income Segment,Good,6k-10k,502.5,4851.605,6139.32,42.25,0,2,2,2,True
8994,3,2023-02-24,2024-09-28,High Income Segment,Good,6k-10k,655.6666666666666,6248.56,23989.72,180.28,0,2,3,3,True
8995,1,2025-01-18,2025-01-18,Middle Income Segment,Fair,3k-6k,640.0,5361.42,2231.74,0.0,0,1,1,1,False
8996,3,2024-07-03,2024-11-25,High Income Segment,Fair,3k-6k,604.6666666666666,5635.540000000001,18413.36,165.49,0,3,3,3,True
8997,1,2024-03-31,2024-03-31,Middle Income Segment,Poor,6k-10k,471.0,6329.74,2012.69,0.0,0,1,1,1,False
8999,2,2023-01-12,2023-11-05,High Income Segment,Very Good,3k-6k,777.0,7560.43,5132.16,34.82,0,2,2,2,True
9000,4,2023-04-08,2024-01-28,Middle Income Segment,Fair,3k-6k,605.5,6318.605,16286.23,26.43,0,2,4,4,True
9001,4,2023-10-26,2024-08-12,High Income Segment,Poor,6k-10k,592.0,5096.8225,19159.51,0.0,0,3,4,4,True
9002,5,2023-06-06,2025-03-30,High Income Segment,Exceptional,3k-6k,624.0,5659.302000000001,47226.75,212.23,0,3,5,5,True
9003,3,2023-07-30,2025-02-12,Middle Income Segment,Fair,3k-6k,588.0,4909.17,21195.34,48.65,0,2,3,3,True
9004,2,2023-03-02,2024-11-17,High Income Segment,Fair,6k-10k,610.5,5268.085,11492.150000000001,0.0,0,2,2,2,True
9005,2,2023-05-04,2024-11-23,Low Income Segment,Good,Under 3k,601.0,2039.83,3611.0599999999995,199.24,1,1,2,2,True
9006,2,2023-03-16,2024-12-23,Low Income Segment,Poor,6k-10k,533.5,4273.76,18427.45,117.33000000000001,0,2,2,2,True
9007,5,2023-03-06,2024-08-18,High Income Segment,Good,6k-10k,583.8,7595.296,32056.51,363.68,1,2,5,5,True
