city,latitude,longitude,listing_count
Mexico City,19.39,-99.05,3
Mexico City,19.38,-99.28,3
Mexico City,19.34,-99.07,3
Mexico City,19.24,-99.17,3
Mexico City,19.32,-99.26,3
Mexico City,19.31,-99.25,3
Mexico City,19.47,-99.07,3
Mexico City,19.37,-99.03,3
Mexico City,19.31,-99.27,3
Mexico City,19.39,-99.21,3
Mexico City,19.32,-99.06,3
Mexico City,19.23,-99.22,3
Mexico City,19.46,-99.11,3
Mexico City,19.39,-99.23,2
Mexico City,19.48,-99.08,2
Mexico City,19.52,-99.15,2
Mexico City,19.47,-99.08,2
Mexico City,19.38,-99.02,2
Mexico City,19.38,-99.08,2
Mexico City,19.35,-99.27,2
Mexico City,19.28,-99.21,2
Mexico City,19.43,-99.23,2
Mexico City,19.39,-99.1,2
Mexico City,19.23,-99.12,2
Mexico City,19.51,-99.16,2
Mexico City,19.36,-99.07,2
Mexico City,19.46,-99.05,2
Mexico City,19.27,-99.1,2
Mexico City,19.3,-99.02,2
Mexico City,19.32,-99.32,2
Mexico City,19.49,-99.1,2
Mexico City,19.21,-99.2,2
Mexico City,19.3,-99.06,2
Mexico City,19.22,-99.09,2
Mexico City,19.34,-99.06,2
Mexico City,19.2,-99.14,2
Mexico City,19.22,-99.2,2
Mexico City,19.22,-99.21,2
Mexico City,19.35,-99.26,2
Mexico City,19.21,-99.09,2
Mexico City,19.33,-99.11,2
Mexico City,19.3,-99.05,2
Mexico City,19.29,-99.05,2
Mexico City,19.21,-99.21,2
Mexico City,19.25,-99.17,2
Mexico City,19.19,-99.17,2
Mexico City,19.33,-99.09,2
Mexico City,19.36,-99.0,2
Mexico City,19.34,-99.02,2
Mexico City,19.51,-99.09,2
Mexico City,19.25,-99.19,2
Mexico City,19.36,-99.09,2
Mexico City,19.25,-99.11,2
Mexico City,19.2,-99.16,2
Mexico City,19.38,-99.04,2
Mexico City,19.31,-99.06,2
Mexico City,19.35,-99.09,2
Mexico City,19.33,-99.04,2
Mexico City,19.47,-99.09,2
Mexico City,19.39,-99.03,2
Mexico City,19.21,-99.1,2
Mexico City,19.48,-99.06,2
Mexico City,19.28,-99.28,2
Mexico City,19.36,-99.11,2
Mexico City,19.49,-99.07,2
Mexico City,19.43,-99.12,2
Mexico City,19.5,-99.16,2
Mexico City,19.35,-99.04,2
Mexico City,19.34,-99.28,2
Mexico City,19.52,-99.14,2
Mexico City,19.25,-99.09,2
Mexico City,19.32,-99.27,2
Mexico City,19.47,-99.06,2
Mexico City,19.19,-99.07,2
Mexico City,19.23,-99.21,2
Mexico City,19.27,-99.11,2
Mexico City,19.53,-99.17,2
Mexico City,19.33,-99.32,2
Mexico City,19.3,-99.08,2
Mexico City,19.37,-99.07,2
Mexico City,19.34,-98.98,2
Mexico City,19.19,-99.09,2
Mexico City,19.49,-99.11,2
Mexico City,19.35,-99.06,2
Mexico City,19.21,-99.0,2
Mexico City,19.27,-99.22,2
New York,40.76,-73.99,945
New York,40.72,-73.99,755
New York,40.73,-73.99,573
New York,40.73,-74.0,552
New York,40.73,-73.98,551
New York,40.71,-73.95,536
New York,40.74,-74.0,531
New York,40.74,-73.98,517
New York,40.71,-73.96,511
New York,40.75,-73.99,497
New York,40.69,-73.95,455
New York,40.7,-73.93,450
New York,40.71,-73.94,448
New York,40.72,-73.96,445
New York,40.72,-74.0,436
New York,40.72,-73.98,427
New York,40.75,-73.98,425
New York,40.69,-73.94,419
New York,40.8,-73.96,416
New York,40.78,-73.95,404
New York,40.7,-73.92,392
New York,40.69,-73.93,380
New York,40.72,-73.95,372
New York,40.77,-73.99,369
New York,40.81,-73.95,362
New York,40.68,-73.95,360
New York,40.71,-74.01,359
New York,40.69,-73.96,348
New York,40.75,-73.97,328
New York,40.69,-73.92,328
New York,40.75,-74.0,326
New York,40.78,-73.98,317
New York,40.76,-73.98,317
New York,40.77,-73.95,315
New York,40.82,-73.94,312
New York,40.82,-73.95,312
New York,40.69,-73.91,306
New York,40.79,-73.97,294
New York,40.69,-73.97,291
New York,40.68,-73.94,288
New York,40.76,-74.0,286
New York,40.76,-73.96,281
New York,40.68,-73.96,280
New York,40.76,-73.97,276
New York,40.77,-73.96,275
New York,40.81,-73.94,258
New York,40.72,-73.94,256
New York,40.8,-73.97,253
New York,40.83,-73.95,246
New York,40.68,-73.97,242
New York,40.8,-73.95,240
New York,40.7,-73.94,240
New York,40.8,-73.94,231
New York,40.83,-73.94,222
New York,40.67,-73.95,216
New York,40.66,-73.96,212
New York,40.68,-73.91,211
New York,40.7,-73.91,211
New York,40.77,-73.98,210
New York,40.67,-73.96,208
New York,40.73,-73.95,208
New York,40.68,-73.93,207
New York,40.73,-73.96,207
New York,40.74,-73.99,206
New York,40.68,-73.98,206
New York,40.71,-73.99,202
New York,40.76,-73.92,195
New York,40.84,-73.94,191
New York,40.68,-73.92,188
New York,40.65,-73.96,184
New York,40.67,-73.99,184
New York,40.67,-73.98,181
New York,40.79,-73.95,181
New York,40.69,-73.99,180
New York,40.77,-73.92,174
New York,40.76,-73.93,169
New York,40.85,-73.94,157
New York,40.81,-73.96,154
New York,40.66,-73.95,152
New York,40.71,-74.0,152
New York,40.74,-73.97,148
New York,40.79,-73.94,147
New York,40.68,-73.99,145
New York,40.67,-73.94,142
New York,40.69,-73.98,142
New York,40.72,-74.01,140
New York,40.73,-74.01,139
New York,40.71,-73.97,138
New York,40.74,-73.9,134
New York,40.75,-73.88,124
New York,40.67,-73.93,121
New York,40.79,-73.98,118
New York,40.68,-74.0,116
New York,40.7,-74.01,113
New York,40.77,-73.91,113
New York,40.66,-73.99,111
New York,40.74,-73.92,106
New York,40.71,-73.92,105
New York,40.76,-73.91,104
New York,40.82,-73.96,103
New York,40.64,-73.96,96
New York,40.86,-73.93,95
New York,40.75,-73.94,95
New York,40.73,-73.94,94
New York,40.74,-74.01,94
New York,40.77,-73.93,94
New York,40.66,-73.98,93
New York,40.65,-73.95,93
New York,40.85,-73.93,92
New York,40.74,-73.93,91
New York,40.64,-73.97,91
New York,40.64,-73.95,90
New York,40.74,-73.88,89
New York,40.74,-73.89,87
New York,40.75,-73.89,86
New York,40.69,-74.0,82
New York,40.74,-73.95,80
New York,40.7,-73.95,80
New York,40.75,-73.9,79
New York,40.7,-73.9,77
New York,40.78,-73.96,75
New York,40.71,-74.02,75
New York,40.7,-73.97,74
New York,40.74,-73.91,73
New York,40.71,-73.93,73
New York,40.78,-73.91,72
New York,40.75,-73.92,69
New York,40.87,-73.92,64
New York,40.76,-73.83,63
New York,40.75,-73.91,63
New York,40.7,-73.99,62
New York,40.71,-73.91,61
New York,40.75,-73.83,61
New York,40.67,-73.92,58
New York,40.81,-73.93,58
New York,40.74,-73.87,57
New York,40.67,-73.89,56
New York,40.7,-73.98,56
New York,40.64,-74.0,56
New York,40.65,-73.97,54
New York,40.65,-74.01,53
New York,40.78,-73.99,49
New York,40.67,-73.97,48
New York,40.66,-73.93,48
New York,40.73,-73.86,48
New York,40.68,-74.01,47
New York,40.63,-74.03,46
New York,40.66,-73.92,46
New York,40.78,-73.97,45
New York,40.65,-73.94,45
New York,40.75,-73.95,44
New York,40.66,-73.94,43
New York,40.64,-74.02,43
New York,40.58,-73.96,42
New York,40.65,-74.0,40
New York,40.66,-74.0,40
New York,40.64,-73.98,39
New York,40.83,-73.92,39
New York,40.68,-73.89,39
New York,40.71,-73.9,38
New York,40.77,-73.97,38
New York,40.8,-73.93,38
New York,40.62,-74.03,38
New York,40.65,-73.98,38
New York,40.64,-74.01,37
New York,40.76,-73.95,36
New York,40.63,-73.96,36
New York,40.65,-73.93,36
New York,40.69,-73.87,36
New York,40.67,-73.78,36
New York,40.74,-73.86,35
New York,40.84,-73.91,35
New York,40.86,-73.92,34
New York,40.75,-73.96,34
New York,40.78,-73.92,34
New York,40.64,-73.91,34
New York,40.74,-73.96,33
New York,40.76,-73.88,32
New York,40.67,-73.88,32
New York,40.76,-73.81,31
New York,40.77,-73.87,31
New York,40.87,-73.93,30
New York,40.61,-74.0,30
New York,40.76,-73.82,30
New York,40.75,-73.93,29
New York,40.84,-73.95,29
New York,40.71,-73.83,29
New York,40.59,-73.79,29
New York,40.63,-74.02,29
New York,40.62,-73.96,29
New York,40.59,-73.81,29
New York,40.73,-73.88,28
New York,40.59,-73.8,28
New York,40.76,-73.94,27
New York,40.64,-73.94,27
New York,40.64,-74.08,27
New York,40.69,-73.85,26
New York,40.73,-73.85,26
New York,40.68,-73.88,26
New York,40.81,-73.92,26
New York,40.75,-73.87,26
New York,40.6,-73.96,25
New York,40.76,-73.87,25
New York,40.75,-73.82,25
New York,40.74,-73.83,24
New York,40.88,-73.86,24
New York,40.73,-73.89,24
New York,40.61,-73.95,23
New York,40.82,-73.93,23
New York,40.77,-73.9,23
New York,40.7,-73.96,23
New York,40.72,-73.86,23
New York,40.61,-73.96,23
New York,40.77,-73.88,23
New York,40.89,-73.86,23
New York,40.69,-73.9,22
New York,40.81,-73.97,22
New York,40.72,-73.85,22
New York,40.63,-74.08,22
New York,40.86,-73.9,22
New York,40.79,-73.96,21
New York,40.73,-73.87,21
New York,40.76,-73.89,21
New York,40.65,-73.92,21
New York,40.66,-73.89,21
New York,40.64,-73.9,20
New York,40.63,-73.97,20
New York,40.71,-73.98,20
New York,40.84,-73.86,20
New York,40.67,-73.91,20
New York,40.86,-73.86,20
New York,40.64,-73.89,20
New York,40.75,-73.86,20
New York,40.67,-73.77,20
New York,40.66,-73.91,19
New York,40.7,-73.75,19
New York,40.66,-73.77,19
New York,40.7,-73.89,19
New York,40.69,-73.86,19
New York,40.76,-73.86,18
New York,40.82,-73.91,18
New York,40.85,-73.91,18
New York,40.82,-73.9,18
New York,40.67,-73.87,18
New York,40.7,-73.83,17
New York,40.84,-73.92,17
New York,40.61,-73.97,17
New York,40.71,-73.82,17
New York,40.63,-73.94,17
New York,40.63,-73.95,17
New York,40.64,-74.09,17
New York,40.69,-73.8,16
New York,40.73,-73.9,16
New York,40.76,-73.9,16
New York,40.58,-73.95,16
New York,40.59,-73.95,16
New York,40.88,-73.9,16
New York,40.88,-73.91,16
New York,40.69,-73.78,16
New York,40.63,-73.9,16
New York,40.63,-73.91,15
New York,40.58,-73.97,15
New York,40.81,-73.89,15
New York,40.84,-73.93,15
New York,40.7,-73.85,15
New York,40.59,-73.94,15
New York,40.63,-74.09,15
New York,40.63,-73.93,15
New York,40.74,-73.82,15
New York,40.63,-74.01,15
New York,40.7,-73.81,15
New York,40.87,-73.84,15
New York,40.71,-73.81,15
New York,40.69,-73.83,15
New York,40.65,-73.91,15
New York,40.61,-73.98,15
New York,40.87,-73.9,15
New York,40.83,-73.89,14
New York,40.68,-73.87,14
New York,40.64,-74.03,14
New York,40.72,-73.84,14
New York,40.63,-74.11,14
New York,40.66,-73.76,14
New York,40.89,-73.85,14
New York,40.6,-73.95,14
New York,40.66,-73.73,14
New York,40.88,-73.84,14
New York,40.74,-73.79,14
New York,40.85,-73.9,14
New York,40.66,-73.9,14
New York,40.87,-73.89,14
New York,40.67,-73.75,14
New York,40.67,-73.79,14
New York,40.86,-73.89,14
New York,40.7,-74.0,13
New York,40.85,-73.92,13
New York,40.59,-73.97,13
New York,40.86,-73.94,13
New York,40.68,-73.84,13
New York,40.86,-73.91,13
New York,40.9,-73.85,13
New York,40.66,-73.88,13
New York,40.71,-73.8,13
New York,40.6,-73.76,13
New York,40.6,-73.98,13
New York,40.72,-73.91,13
New York,40.6,-73.97,13
New York,40.62,-73.93,13
New York,40.81,-73.91,13
New York,40.9,-73.86,13
New York,40.75,-73.81,13
New York,40.72,-73.81,13
New York,40.68,-73.79,13
New York,40.85,-73.85,13
New York,40.83,-73.83,13
New York,40.77,-73.83,13
New York,40.71,-73.76,13
New York,40.87,-73.88,13
New York,40.58,-73.94,12
New York,40.72,-73.97,12
New York,40.62,-73.94,12
New York,40.67,-74.0,12
New York,40.88,-73.85,12
New York,40.61,-73.99,12
New York,40.76,-73.8,12
New York,40.66,-73.74,12
New York,40.67,-73.74,12
New York,40.6,-74.08,12
New York,40.69,-73.76,12
New York,40.65,-73.74,12
New York,40.71,-73.85,12
New York,40.62,-74.02,12
New York,40.7,-73.82,11
New York,40.71,-73.74,11
New York,40.63,-73.92,11
New York,40.7,-74.02,11
New York,40.75,-74.01,11
New York,40.83,-73.93,11
New York,40.59,-73.96,11
New York,40.85,-73.89,11
New York,40.85,-73.86,11
New York,40.71,-73.88,11
New York,40.67,-73.76,11
New York,40.67,-73.8,11
New York,40.61,-74.09,11
New York,40.77,-73.82,11
New York,40.83,-73.82,11
New York,40.79,-73.93,10
New York,40.88,-73.88,10
New York,40.83,-73.9,10
New York,40.86,-73.87,10
New York,40.69,-73.77,10
New York,40.62,-73.92,10
New York,40.71,-73.75,10
New York,40.58,-74.11,10
New York,40.69,-73.75,10
New York,40.81,-73.85,10
New York,40.7,-73.74,10
New York,40.74,-73.85,10
New York,40.69,-73.79,10
New York,40.73,-73.79,10
New York,40.72,-73.8,10
New York,40.78,-73.84,10
New York,40.64,-73.99,10
New York,40.63,-74.0,10
New York,40.65,-74.08,9
New York,40.62,-74.0,9
New York,40.67,-73.84,9
New York,40.84,-73.87,9
New York,40.72,-73.82,9
New York,40.6,-73.75,9
New York,40.83,-73.87,9
New York,40.89,-73.9,9
New York,40.89,-73.84,9
New York,40.87,-73.86,9
New York,40.87,-73.85,9
New York,40.75,-73.79,9
New York,40.65,-73.9,9
New York,40.58,-74.01,9
New York,40.69,-73.81,9
New York,40.82,-73.89,9
New York,40.74,-73.81,9
New York,40.83,-73.91,9
New York,40.61,-74.07,9
New York,40.71,-73.89,8
New York,40.68,-73.78,8
New York,40.61,-74.01,8
New York,40.68,-73.8,8
New York,40.67,-73.85,8
New York,40.68,-73.74,8
New York,40.86,-73.85,8
New York,40.69,-73.82,8
New York,40.64,-73.93,8
New York,40.8,-73.98,8
New York,40.65,-74.02,8
New York,40.83,-73.88,8
New York,40.81,-73.9,8
New York,40.69,-73.84,8
New York,40.7,-73.77,8
New York,40.86,-73.84,8
New York,40.84,-73.89,8
New York,40.71,-73.77,8
New York,40.77,-73.8,8
New York,40.62,-73.95,8
New York,40.65,-73.73,8
New York,40.77,-73.78,8
New York,40.68,-73.75,8
New York,40.68,-73.9,8
New York,40.62,-73.99,7
New York,40.71,-73.79,7
New York,40.62,-74.04,7
New York,40.62,-73.97,7
New York,40.73,-73.82,7
New York,40.77,-73.94,7
New York,40.68,-73.76,7
New York,40.91,-73.9,7
New York,40.85,-73.79,7
New York,40.73,-73.83,7
New York,40.72,-73.73,7
New York,40.85,-73.83,7
New York,40.65,-74.09,7
New York,40.87,-73.91,7
New York,40.6,-73.8,7
New York,40.84,-73.85,7
New York,40.7,-73.78,7
New York,40.7,-73.84,7
New York,40.63,-74.12,7
New York,40.84,-73.83,7
New York,40.83,-73.86,7
New York,40.59,-73.82,7
New York,40.78,-73.93,7
New York,40.73,-73.97,7
New York,40.88,-73.87,7
New York,40.67,-73.86,7
New York,40.72,-73.75,6
New York,40.71,-73.84,6
New York,40.6,-73.99,6
New York,40.72,-74.02,6
New York,40.62,-74.01,6
New York,40.72,-73.76,6
New York,40.76,-73.77,6
New York,40.89,-73.83,6
New York,40.67,-73.9,6
New York,40.7,-73.88,6
New York,40.85,-73.87,6
New York,40.9,-73.9,6
New York,40.75,-73.77,6
New York,40.64,-73.92,6
New York,40.69,-73.73,6
New York,40.73,-73.74,6
New York,40.66,-73.75,6
New York,40.79,-73.85,6
New York,40.66,-73.87,6
New York,40.6,-73.77,6
New York,40.82,-73.82,6
New York,40.73,-73.8,6
New York,40.61,-73.76,6
New York,40.62,-74.08,6
New York,40.59,-74.07,6
New York,40.68,-73.86,6
New York,40.63,-73.98,6
New York,40.77,-73.89,6
New York,40.82,-73.92,6
New York,40.73,-73.81,6
New York,40.58,-74.0,6
New York,40.71,-73.78,6
New York,40.68,-73.81,6
New York,40.78,-73.94,5
New York,40.61,-74.03,5
New York,40.76,-73.79,5
New York,40.65,-73.89,5
New York,40.89,-73.91,5
New York,40.72,-73.89,5
New York,40.68,-73.83,5
New York,40.83,-73.85,5
New York,40.68,-73.82,5
New York,40.79,-73.84,5
New York,40.68,-74.02,5
New York,40.88,-73.83,5
New York,40.72,-73.83,5
New York,40.72,-73.88,5
New York,40.77,-73.79,5
New York,40.77,-73.77,5
New York,40.61,-73.77,5
New York,40.72,-73.79,5
New York,40.7,-73.79,5
New York,40.82,-73.86,5
New York,40.63,-74.13,5
New York,40.7,-73.73,5
New York,40.59,-73.77,5
New York,40.67,-73.81,5
New York,40.58,-73.81,5
New York,40.62,-73.91,5
New York,40.63,-73.89,5
New York,40.68,-73.85,4
New York,40.63,-74.16,4
New York,40.67,-74.01,4
New York,40.6,-74.0,4
New York,40.62,-74.1,4
New York,40.66,-73.86,4
New York,40.71,-73.73,4
New York,40.65,-73.75,4
New York,40.61,-74.12,4
New York,40.72,-73.77,4
New York,40.72,-73.9,4
New York,40.67,-73.73,4
New York,40.81,-73.86,4
New York,40.58,-74.09,4
New York,40.76,-73.76,4
New York,40.58,-73.99,4
New York,40.7,-73.76,4
New York,40.8,-73.91,4
New York,40.72,-73.87,3
New York,40.88,-73.92,3
New York,40.59,-73.98,3
New York,40.56,-74.12,3
New York,40.73,-73.73,3
New York,40.78,-73.9,3
New York,40.59,-73.93,3
New York,40.59,-74.16,3
New York,40.68,-73.73,3
New York,40.59,-73.99,3
New York,40.58,-73.85,3
New York,40.7,-73.8,3
New York,40.6,-73.79,3
New York,40.64,-74.1,3
New York,40.64,-73.88,3
New York,40.61,-74.08,3
New York,40.63,-74.17,3
New York,40.88,-73.89,3
New York,40.69,-73.74,3
New York,40.7,-73.86,3
New York,40.79,-73.82,3
New York,40.78,-73.81,3
New York,40.6,-73.94,3
New York,40.57,-74.09,3
New York,40.71,-73.86,3
New York,40.77,-73.86,3
New York,40.78,-73.82,3
New York,40.75,-73.84,3
New York,40.87,-73.83,3
New York,40.73,-73.78,3
New York,40.9,-73.84,3
New York,40.61,-74.02,3
New York,40.82,-73.88,3
New York,40.72,-73.78,3
New York,40.57,-74.1,3
New York,40.61,-74.06,3
New York,40.73,-73.72,3
New York,40.6,-74.09,3
New York,40.58,-73.98,3
New York,40.69,-73.88,3
New York,40.62,-74.09,3
New York,40.68,-73.77,3
New York,40.86,-73.88,3
New York,40.77,-74.0,3
New York,40.76,-73.78,2
New York,40.57,-74.12,2
New York,40.6,-74.02,2
New York,40.55,-74.18,2
New York,40.59,-74.08,2
New York,40.6,-74.17,2
New York,40.77,-73.75,2
New York,40.61,-73.75,2
New York,40.65,-73.84,2
New York,40.6,-74.13,2
New York,40.73,-73.77,2
New York,40.6,-74.07,2
New York,40.78,-73.74,2
New York,40.74,-73.78,2
New York,40.78,-73.77,2
New York,40.61,-74.13,2
New York,40.61,-74.04,2
New York,40.75,-73.85,2
New York,40.54,-74.14,2
New York,40.63,-74.07,2
New York,40.61,-73.94,2
New York,40.84,-73.78,2
New York,40.65,-73.83,2
New York,40.63,-74.15,2
New York,40.65,-73.88,2
New York,40.73,-73.92,2
New York,40.64,-74.13,2
New York,40.56,-74.13,2
New York,40.6,-73.78,2
New York,40.61,-73.91,2
New York,40.87,-73.87,2
New York,40.54,-74.17,2
New York,40.66,-73.84,2
New York,40.78,-73.85,2
New York,40.79,-73.78,2
New York,40.78,-73.83,2
New York,40.85,-73.88,2
New York,40.61,-73.92,2
New York,40.73,-73.71,2
New York,40.67,-73.82,2
New York,40.84,-73.84,2
New York,40.62,-73.98,2
New York,40.64,-74.12,2
New York,40.75,-73.78,2
New York,40.86,-73.83,2
New York,40.6,-74.06,2
New York,40.64,-74.16,2
New York,40.58,-73.82,2
New York,40.8,-73.92,2
New York,40.63,-74.1,2
Paris,48.87,2.35,2428
Paris,48.86,2.36,2130
Paris,48.89,2.35,1929
Paris,48.88,2.34,1801
Paris,48.87,2.36,1792
Paris,48.87,2.37,1778
Paris,48.89,2.34,1759
Paris,48.86,2.35,1551
Paris,48.86,2.38,1461
Paris,48.87,2.38,1432
Paris,48.89,2.32,1338
Paris,48.86,2.37,1321
Paris,48.88,2.35,1264
Paris,48.89,2.33,1235
Paris,48.85,2.38,1113
Paris,48.88,2.33,1070
Paris,48.87,2.34,1023
Paris,48.85,2.34,967
Paris,48.84,2.35,931
Paris,48.85,2.39,930
Paris,48.87,2.39,926
Paris,48.88,2.37,901
Paris,48.85,2.35,888
Paris,48.88,2.36,883
Paris,48.89,2.38,816
Paris,48.85,2.37,811
Paris,48.85,2.29,804
Paris,48.89,2.36,801
Paris,48.88,2.29,730
Paris,48.84,2.29,720
Paris,48.85,2.3,705
Paris,48.87,2.4,691
Paris,48.83,2.32,686
Paris,48.88,2.32,674
Paris,48.85,2.33,672
Paris,48.88,2.39,663
Paris,48.83,2.33,647
Paris,48.84,2.3,630
Paris,48.86,2.34,628
Paris,48.88,2.38,623
Paris,48.88,2.3,610
Paris,48.86,2.39,603
Paris,48.85,2.4,584
Paris,48.86,2.4,582
Paris,48.87,2.33,566
Paris,48.86,2.28,546
Paris,48.85,2.32,488
Paris,48.84,2.31,487
Paris,48.84,2.32,474
Paris,48.84,2.4,470
Paris,48.87,2.3,468
Paris,48.85,2.36,463
Paris,48.84,2.33,461
Paris,48.83,2.35,461
Paris,48.86,2.31,461
Paris,48.87,2.29,458
Paris,48.87,2.31,425
Paris,48.84,2.39,405
Paris,48.84,2.28,397
Paris,48.86,2.3,393
Paris,48.89,2.31,381
Paris,48.83,2.37,381
Paris,48.85,2.27,355
Paris,48.87,2.28,351
Paris,48.89,2.37,351
Paris,48.86,2.33,343
Paris,48.9,2.34,341
Paris,48.85,2.31,339
Paris,48.84,2.26,330
Paris,48.83,2.36,327
Paris,48.87,2.32,317
Paris,48.84,2.36,314
Paris,48.85,2.28,313
Paris,48.88,2.31,308
Paris,48.84,2.34,302
Paris,48.85,2.41,284
Paris,48.83,2.31,279
Paris,48.89,2.39,268
Paris,48.88,2.4,251
Paris,48.83,2.34,244
Paris,48.83,2.3,241
Paris,48.86,2.29,240
Paris,48.82,2.36,225
Paris,48.86,2.27,225
Paris,48.86,2.41,206
Paris,48.83,2.29,204
Paris,48.87,2.41,198
Paris,48.9,2.35,188
Paris,48.9,2.33,171
Paris,48.82,2.35,170
Paris,48.84,2.27,158
Paris,48.84,2.41,154
Paris,48.86,2.32,147
Paris,48.85,2.26,143
Paris,48.9,2.32,133
Paris,48.82,2.34,127
Paris,48.82,2.33,124
Paris,48.84,2.38,120
Paris,48.89,2.3,107
Paris,48.88,2.28,105
Paris,48.83,2.4,86
Paris,48.9,2.38,79
Paris,48.89,2.29,75
Paris,48.82,2.37,72
Paris,48.82,2.32,71
Paris,48.83,2.38,61
Paris,48.83,2.28,60
Paris,48.87,2.27,59
Paris,48.84,2.37,59
Paris,48.9,2.36,47
Paris,48.9,2.37,30
Paris,48.9,2.39,29
Paris,48.88,2.41,28
Paris,48.84,2.25,27
Paris,48.83,2.39,23
Paris,48.9,2.31,21
Paris,48.89,2.4,14
Paris,48.86,2.26,13
Paris,48.83,2.43,10
Paris,48.82,2.38,10
Paris,48.83,2.41,8
Paris,48.85,2.25,8
Paris,48.82,2.46,7
Paris,48.85,2.24,6
Paris,48.88,2.26,6
Paris,48.85,2.42,6
Paris,48.84,2.43,6
Paris,48.83,2.27,5
Paris,48.88,2.27,5
Paris,48.84,2.44,4
Paris,48.84,2.42,3
Paris,48.9,2.4,3
Paris,48.82,2.31,3
Paris,48.86,2.42,3
Paris,48.85,2.45,2
Paris,48.85,2.43,2
Paris,48.82,2.42,2
Paris,48.85,2.44,2
Paris,48.83,2.47,2
Rio de Janeiro,-22.98,-43.19,2648
Rio de Janeiro,-22.97,-43.19,1964
Rio de Janeiro,-22.97,-43.18,1273
Rio de Janeiro,-22.98,-43.2,1234
Rio de Janeiro,-22.96,-43.18,1067
Rio de Janeiro,-22.96,-43.17,849
Rio de Janeiro,-22.98,-43.22,666
Rio de Janeiro,-22.99,-43.19,614
Rio de Janeiro,-22.92,-43.18,591
Rio de Janeiro,-22.99,-43.2,478
Rio de Janeiro,-22.98,-43.21,464
Rio de Janeiro,-22.97,-43.39,461
Rio de Janeiro,-22.93,-43.18,452
Rio de Janeiro,-22.94,-43.18,429
Rio de Janeiro,-22.95,-43.18,393
Rio de Janeiro,-22.92,-43.19,361
Rio de Janeiro,-22.95,-43.19,351
Rio de Janeiro,-22.91,-43.18,337
Rio de Janeiro,-22.91,-43.19,323
Rio de Janeiro,-22.98,-43.23,290
Rio de Janeiro,-23.01,-43.33,281
Rio de Janeiro,-22.99,-43.23,242
Rio de Janeiro,-22.94,-43.19,234
Rio de Janeiro,-23.01,-43.32,232
Rio de Janeiro,-22.99,-43.21,225
Rio de Janeiro,-22.97,-43.41,225
Rio de Janeiro,-22.97,-43.4,209
Rio de Janeiro,-23.01,-43.34,207
Rio de Janeiro,-22.96,-43.2,202
Rio de Janeiro,-22.96,-43.19,198
Rio de Janeiro,-23.01,-43.35,158
Rio de Janeiro,-23.01,-43.3,154
Rio de Janeiro,-23.01,-43.31,144
Rio de Janeiro,-22.98,-43.41,138
Rio de Janeiro,-22.92,-43.22,137
Rio de Janeiro,-22.97,-43.38,137
Rio de Janeiro,-23.03,-43.48,135
Rio de Janeiro,-23.01,-43.36,128
Rio de Janeiro,-22.93,-43.19,126
Rio de Janeiro,-23.01,-43.43,123
Rio de Janeiro,-23.03,-43.47,123
Rio de Janeiro,-22.99,-43.22,122
Rio de Janeiro,-23.0,-43.39,120
Rio de Janeiro,-23.02,-43.49,119
Rio de Janeiro,-23.0,-43.34,116
Rio de Janeiro,-22.94,-43.2,113
Rio de Janeiro,-23.01,-43.44,112
Rio de Janeiro,-22.92,-43.23,112
Rio de Janeiro,-22.92,-43.21,111
Rio de Janeiro,-23.02,-43.46,110
Rio de Janeiro,-22.93,-43.24,108
Rio de Janeiro,-22.98,-43.42,102
Rio de Janeiro,-22.93,-43.17,101
Rio de Janeiro,-23.01,-43.37,99
Rio de Janeiro,-23.0,-43.33,97
Rio de Janeiro,-22.96,-43.22,97
Rio de Janeiro,-23.0,-43.31,95
Rio de Janeiro,-22.94,-43.17,89
Rio de Janeiro,-22.97,-43.17,87
Rio de Janeiro,-23.02,-43.45,86
Rio de Janeiro,-22.96,-43.21,86
Rio de Janeiro,-23.0,-43.35,85
Rio de Janeiro,-22.92,-43.24,84
Rio de Janeiro,-22.91,-43.24,84
Rio de Janeiro,-22.96,-43.4,79
Rio de Janeiro,-22.97,-43.23,78
Rio de Janeiro,-22.91,-43.22,76
Rio de Janeiro,-23.01,-43.29,76
Rio de Janeiro,-22.92,-43.17,73
Rio de Janeiro,-23.0,-43.27,72
Rio de Janeiro,-22.97,-43.2,72
Rio de Janeiro,-22.97,-43.42,69
Rio de Janeiro,-23.02,-43.47,68
Rio de Janeiro,-22.91,-43.23,67
Rio de Janeiro,-23.01,-43.46,67
Rio de Janeiro,-22.91,-43.17,67
Rio de Janeiro,-23.02,-43.48,65
Rio de Janeiro,-22.93,-43.23,63
Rio de Janeiro,-22.95,-43.17,62
Rio de Janeiro,-23.0,-43.43,60
Rio de Janeiro,-23.01,-43.45,58
Rio de Janeiro,-22.97,-43.36,57
Rio de Janeiro,-22.95,-43.2,57
Rio de Janeiro,-22.93,-43.2,54
Rio de Janeiro,-22.99,-43.26,51
Rio de Janeiro,-22.99,-43.35,51
Rio de Janeiro,-23.0,-43.24,50
Rio de Janeiro,-22.91,-43.21,49
Rio de Janeiro,-23.0,-43.42,49
Rio de Janeiro,-23.02,-43.51,48
Rio de Janeiro,-23.0,-43.32,47
Rio de Janeiro,-22.99,-43.24,46
Rio de Janeiro,-23.0,-43.38,45
Rio de Janeiro,-22.95,-43.16,44
